date,MAX,MIN,R.F,EVP,DR,NRF,SSH,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht
,,,,,,,,963.4,998.1,24,23.2,22.8,93,277,23,14,10,95,9,6,2,2,9,9,8,4,7,2,10,7.5,2.1,26
,,,,,,,,967.7,1002.4,25,25,25,100,317,0,0,8,95,9,5,3,2,0,0,9,9,0,7,4,7,2,12
,,,,,,,,968.3,1002.4,29.5,25.6,23.9,72,297,23,12,7,96,8,4,0,0,1,1,9,0,9,5,5,6,3,20
,,,,,,,,967.6,1001.5,32,26.6,24.3,64,304,25,12,4,96,8,3,3,2,0,0,9,9,0,5,5,6,3,20
,,,,,,,,967.2,1001.6,26.1,24.8,24.3,91,304,27,6,5,96,8,4,3,3,0,0,9,9,0,7,5,6,2,20
,,,,,,,,966,1000.5,25.4,25,24.8,97,313,27,8,5,96,9,4,2,3,0,0,9,9,0,7,5,6,3,20
,,,,,,,,966.3,1000.8,26,25.2,24.9,93,315,34,10,6,95,9,5,7,2,0,0,9,9,0,7,4,7,2,15
,,,,,,,,967.9,1002,29.4,26,24.5,75,307,25,6,7,96,5,2,3,3,0,0,9,9,0,5,5,6,2,20
,,,,,,,,968.9,1003,29.4,24.8,22.7,67,276,27,8,7,96,8,2,3,2,0,0,9,9,0,4,5,6,1,20
,,,,,,,,967.4,1001.6,29,25,23.2,71,284,29,14,7,6,2,20,0,2.6,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,966.1,1000.1,29.4,26,24.5,75,307,25,10,7,96,8,3,0,0,1,1,9,0,9,4,5,6,2,20
,,,,,,,,967.7,1001.9,28.4,25,23.5,75,289,27,10,6,96,5,3,3,3,0,0,9,9,0,6,5,6,3,20
,,,,,,,,969.2,1003.5,28.6,25.6,24.3,78,304,23,4,5,96,8,2,3,4,0,0,9,9,0,6,5,6,2,20
,,,,,,,,969.3,1003.3,30.4,24.8,22.9,62,279,34,10,5,96,5,1,3,4,1,1,9,9,9,6,5,6,1,20
,,,,,,,,967.3,1003.5,29.6,26.6,25.4,78,324,14,4,5,95,9,3,3,1,0,0,9,9,0,4,5,6,2,20
,,,,,,,,969.5,1003.4,31.2,25.6,23.1,62,283,27,6,4,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20
,,,,,,,,971.4,1006.3,23.8,23.4,23.2,96,284,0,0,5,95,9,5,2,3,9,9,8,4,7,2,10,7,2.8,29.6
,,,,,,,,971,1005.4,27.2,25.4,24.6,86,309,14,6,4,95,9,2,3,4,1,1,9,9,9,7,5,6,2,20
,,,,,,,,970.8,1004.8,30.4,27.2,25.9,77,334,0,0,4,96,8,4,0,0,0,0,9,0,0,4,5,6,2,20
,,,,,,,,970.7,1005.1,28,25.2,23.9,79,296,0,0,6,95,8,1,3,3,0,0,9,9,0,4,5,6,1,20
,,,,,,,,972.1,1006.2,30.2,26.2,24.5,71,307,0,0,4,6,1,20,0,3.6,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,975.4,1010.4,25,24.8,24.7,98,311,32,6,5,95,9,5,2,2,0,0,9,9,0,7,4,7,2,15
,,,,,,,,974,1008.4,29,23.4,20.6,60,243,9,4,6,96,5,1,0,0,0,0,9,0,0,1,5,6,1,20
,,,,,,,,972.6,1006.7,30.4,24,20.8,57,246,7,8,5,96,8,3,0,0,0,0,9,0,0,3,5,6,3,20
,,,,,,,,971.9,1006.1,30,25,22.7,65,276,5,4,6,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,970.4,1004.4,31,26,23.8,66,295,5,8,9,96,8,2,3,1,1,1,9,9,9,4,5,8,2,25
,,,,,,,,974.5,1008.9,29,25.8,24.4,76,305,7,6,4,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
,,,,,,,,972.7,1007.1,28.4,25.4,24.1,78,300,7,12,6,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
,,,,,,,,972,1006.6,26.6,25.2,24.6,89,309,36,4,2,96,9,3,2,3,0,0,9,9,0,6,5,6,3,20
,,,,,,,,971.6,1006.3,26,24.4,23.7,87,293,32,4,2,96,5,1,3,2,0,0,9,9,0,3,5,6,1,20
,,,,,,,,974.2,1008.8,26.6,24.8,24,86,298,0,0,2,96,0,0,3,4,1,1,0,9,9,5,9,3,4,60
,,,,,,,,976.9,1011.5,27.8,24.4,22.8,74,277,29,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.4,1012.1,28,25,23.7,77,293,36,4,1,95,0,0,0,0,1,2,0,0,9,2,9,0,2,70
,,,,,,,,976.9,1011.5,27.6,24.2,22.6,74,274,0,0,1,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,975.3,1010.2,25.8,21.4,18.9,66,218,34,8,2,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,975.5,1010.4,25.2,20.6,17.9,64,205,36,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.8,1011.9,24,19.6,16.9,64,193,2,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977,1012,24.8,20.6,18.2,67,209,5,4,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.6,1012.6,24.8,20.6,18.2,67,209,2,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.3,1013.3,24.8,20.8,18.5,68,213,32,6,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.2,1015.3,25,20.6,18,65,206,32,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.7,1015.8,24.2,19.2,16,60,182,36,4,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.8,1015.9,24.8,20.4,17.8,65,204,0,0,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.6,1015.8,23.6,20.2,18.2,72,209,36,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.2,1015.4,23.4,19.8,17.6,70,201,32,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.7,1016,22.6,20.2,18.8,79,217,0,0,1,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
,,,,,,,,981,1016.5,21.8,20,19,84,220,0,0,1,95,5,2,2,5,0,0,9,9,0,7,5,6,2,20
,,,,,,,,981.6,1016.9,23.2,19.8,17.8,72,204,0,0,5,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20
,,,,,,,,980.6,1015.9,24.2,20,17.5,66,199,36,4,2,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,979.3,1014.4,24.6,20.6,18.3,68,210,0,0,1,96,0,0,0,0,9,2,0,0,9,2,9,0,2,70
,,,,,,,,978.1,1013.3,23.4,20.6,19,76,220,9,4,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.7,1012.7,24.4,22,20.7,80,244,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.3,1013.5,24,20.6,18.7,72,216,34,6,3,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,980.2,1015.4,23.2,20,18.1,73,208,5,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.4,1014.9,21.6,16.6,12.9,57,149,5,4,3,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,978.8,1014.3,21,17,14.1,65,161,0,0,2,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
,,,,,,,,978.3,1013.6,21,17.6,15.3,70,174,36,8,2,95,0,0,3,2,1,2,0,9,9,4,9,3,3,60
,,,,,,,,970.8,1004.9,30.4,26,24.1,69,300,5,12,96,8,2,0,0,1,3,9,0,9,5,5,6,1,20,0
,,,,,,,,970,1004.6,26,25,24.6,92,309,18,8,8,96,9,6,0,0,0,0,9,0,0,6,5,6,3,20
,,,,,,,,968.7,1003,27.6,26,25.3,87,322,25,8,4,95,9,6,3,1,0,0,9,9,0,7,5,6,3,20
,,,,,,,,968.8,1002.9,29.6,25.8,24.1,74,300,23,4,4,96,0,0,3,1,1,1,0,9,9,2,9,3,1,60
,,,,,,,,972.3,1006.4,30.2,27.8,26.9,83,354,0,0,3,96,9,5,2,2,0,0,9,9,0,7,5,6,3,20
,,,,,,,,973.9,1008.1,30.4,26.6,25,73,317,18,4,4,96,8,3,0,0,0,0,9,0,0,3,5,6,2,20
,,,,,,,,974,1008.4,29,26,24.7,78,311,11,4,3,96,8,2,3,2,0,0,9,9,0,4,5,6,1,20
,,,,,,,,972.6,1007,28.2,24.8,23.9,75,297,0,0,4,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,971.3,1005.7,28.2,23,20.3,62,238,11,4,9,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,972.4,1006.6,29.4,24.8,22.7,67,276,7,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0
,,,,,,,,972.5,1007.1,27,20.6,16.7,53,190,32,6,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,973.4,1008,27.8,23.6,21.5,69,256,14,4,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,974.2,1008.8,27.6,23.4,21.3,69,253,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.2,1009.8,28,23.4,21.1,66,250,9,4,3,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,976.9,1011.8,25.4,21.6,19.5,70,227,0,0,3,96,0,0,0,0,1,4,0,0,9,4,9,0,4,75
,,,,,,,,977.4,1002.2,27,23.4,21.6,73,258,0,0,3,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
,,,,,,,,976.8,1011.4,27.4,22.4,19.7,63,229,0,0,4,96,5,1,0,0,1,1,9,0,9,2,5,6,1,20
,,,,,,,,976.3,1010.9,27.8,20,15,45,170,9,8,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.8,1011.4,27.2,21,17.4,55,199,9,4,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.6,1011.2,27.4,20.2,15.7,49,178,9,4,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,979.2,1014.4,23.4,19,16.2,64,184,5,6,3,95,5,3,2,4,0,0,9,9,0,7,5,6,3,20
,,,,,,,,977.6,1012.3,28,21.6,18,54,206,9,4,6,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
,,,,,,,,976.9,1011.6,26.8,20.8,17.2,56,196,9,4,7,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
,,,,,,,,975.1,1009.8,26.8,23.6,22,75,264,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,973.6,1008,28.2,25,23.6,76,291,0,0,2,96,5,1,0,0,1,2,9,0,9,3,5,6,1,25
,,,,,,,,974.4,1009,27.8,23.4,21.2,67,252,20,4,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,975.6,1010.2,27.2,22.2,19.5,63,227,0,0,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,976.3,1011.2,25.4,21,18.5,66,213,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.2,1010.2,25,20,17,61,194,0,0,6,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
,,,,,,,,975.1,1010.1,24.4,19.2,15.9,59,181,9,8,6,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
,,,,,,,,974.9,1009.7,26,20,16.3,55,185,5,6,10,96,0,0,0,0,2,3,0,0,9,3,9,0,3,70
,,,,,,,,976.7,1011.8,23.6,19,16,63,182,5,12,4,96,0,0,0,0,2,3,0,0,9,3,9,0,3,70
,,,,,,,,975.6,1010.7,23.2,22.6,22.3,95,269,9,11,10,95,7,4,3,3,0,0,9,9,0,7,4,7,2,12
,,,,,,,,974.9,1010,23.4,22.8,22.5,95,273,5,4,5,96,5,4,2,4,9,9,8,5,6,2,18,0.8,0.8,22.8
,,,,,,,,975.9,1011.1,22.4,21.4,20.9,91,247,7,8,4,96,5,2,3,2,1,2,9,9,9,6,5,6,2,20
,,,,,,,,976.4,1011.6,22.6,20.4,19.2,81,222,29,8,4,95,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,977.6,1013,21.8,19.4,18,79,206,5,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.7,1014.1,21.4,18.8,17.2,77,196,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.8,1013.6,19,16.4,14.5,75,165,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.2,1014.9,19.6,16.4,14.1,70,161,34,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,981.1,1016.9,19.2,17,15.5,79,176,2,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.9,1016.6,19.6,16.4,14.1,70,161,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.7,1016.7,18,16,15.6,86,177,0,0,2,94,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,982,1017.7,20,17.2,15.3,74,174,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.6,1015.3,19.6,17.2,15.6,77,177,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.3,1016.2,18.6,14.8,11.7,64,137,36,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,981.9,1017.9,17,14.2,11.9,72,139,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.8,1016.8,17.6,14,11,65,131,34,6,3,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.2,1015.3,16.6,13.8,11.5,72,136,2,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.9,1014.7,18.4,15.6,13.5,73,155,36,6,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.3,1016.3,17.4,14.6,12.4,72,144,32,4,3,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.5,1016.2,19.6,15.6,12.5,64,145,36,6,2,96,5,2,0,0,0,0,9,0,0,2,5,6,2,20
,,,,,,,,979.4,1015.1,20.2,17,14.9,72,169,2,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.7,1015.3,20.2,17.2,15.1,73,171,2,6,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.1,1014.7,20.8,18.6,17.2,80,196,34,6,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.6,1016.3,20,17.6,16,78,182,5,6,2,95,5,3,3,1,0,0,9,9,0,4,5,6,3,20
,,,,,,,,980.3,1015.9,20.4,18.8,15.9,85,206,5,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.5,1016.2,20,17.8,16.4,80,186,36,4,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.6,1015.2,20.4,18.8,17.8,85,204,5,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.6,1013.1,21,20.2,19.8,93,231,0,0,1,94,0,0,3,1,0,0,0,9,0,1,9,3,1,60
,,,,,,,,977.9,1013.4,21,19.8,19.1,89,221,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,973.3,1007.9,27.4,22.4,19.7,63,229,7,4,4,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20
,,,,,,,,972.8,1007.7,23.2,23.2,23.2,100,289,9,8,7,94,7,4,2,4,9,9,8,4,7,2,10,15.6,2,25
,,,,,,,,972.4,1007,26.4,24.2,23.2,82,284,0,0,6,96,8,2,3,3,1,1,9,9,9,6,5,6,2,20
,,,,,,,,972.2,1006.8,27,23,21,70,249,0,0,5,96,5,1,0,0,1,2,9,0,9,3,5,6,1,20
,,,,,,,,972.8,1007.5,26,22.8,21.2,75,252,0,0,4,96,0,0,3,1,1,1,0,9,9,2,9,3,1,60
,,,,,,,,974.7,1009.6,24.2,21.6,20.2,78,237,0,0,5,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
,,,,,,,,977.4,1009.3,26,20.8,17.8,60,204,2,6,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,974.2,1009.3,23,19,16.5,67,188,0,0,4,95,0,0,0,0,1,3,0,0,9,3,9,0,3,75
,,,,,,,,975.6,1010.7,23.6,19.8,17.5,69,200,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.6,1012.9,22.4,18,15,63,170,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.3,1011.3,24.4,21.2,19.4,74,225,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977,1012.1,24,19.8,17.2,66,196,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977,1012,24.6,21.4,19.6,74,228,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.4,1010.3,25.4,20.4,17.4,61,199,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.1,1012.4,22.6,17.4,13.7,57,155,0,0,7,95,0,0,0,0,1,4,0,0,9,4,9,0,4,75
,,,,,,,,977.9,1013.3,22,17.2,13.8,59,158,0,0,5,95,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,976.3,1011.5,22.4,18.4,15.8,66,179,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.5,1010.8,21.8,18,15.5,67,176,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.8,1010.8,24.2,18.6,14.9,56,169,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.4,1011.5,23.4,19.6,17.3,68,197,5,4,7,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
,,,,,,,,976.1,1010.8,26.4,21.8,19.3,65,224,2,6,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.4,1010.4,24.8,21.2,19.2,71,222,5,4,3,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.4,1010.3,25.4,22,20.2,73,237,18,4,4,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.5,1010.4,25.8,23,21.6,78,258,11,6,3,95,5,1,3,1,0,0,9,9,0,2,5,6,1,20
,,,,,,,,976.3,1011.2,25.6,22.6,21.1,76,250,0,0,4,96,1,2,0,0,0,0,9,0,0,2,5,8,2,25
,,,,,,,,976.5,1011.4,25.8,23,21.6,78,258,18,6,3,95,5,1,3,1,0,0,9,9,0,2,5,6,1,20
,,,,,,,,975.4,1010.3,25.6,22.6,21.1,76,249,18,6,3,95,0,0,3,1,0,0,0,9,0,1,9,3,1,60
,,,,,,,,975,1009.9,25.2,22.2,20.6,76,243,0,0,4,95,8,3,3,2,0,0,9,9,0,5,5,6,2,20
,,,,,,,,974,1008.6,26.4,22.8,21,72,249,0,0,3,95,0,0,3,4,0,0,0,9,0,4,9,3,4,60
,,,,,,,,974.7,1009.6,24.2,20.4,18.2,69,209,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.4,1015,20.6,17.4,15.2,71,173,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.9,1016.7,18.6,16.6,15.2,80,173,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.9,1016.8,19,17,15.6,81,177,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.6,1016.6,17.2,14.4,12.1,72,141,36,4,2,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,980.6,1016.6,17.6,13,13,74,119,0,0,1,95,5,2,3,4,0,0,9,9,0,6,5,6,2,20
,,,,,,,,981,1016.9,18.6,15.6,13.3,71,153,0,0,1,95,0,0,3,5,0,0,0,9,0,5,9,3,5,60
,,,,,,,,980.2,1016.1,19,16.2,14.2,74,162,0,0,1,95,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,979.6,1015.3,19.2,16.8,15.1,77,171,0,0,1,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,978.3,1013.8,20.8,19,17.9,83,205,0,0,1,95,0,0,3,3,0,0,0,9,0,3,9,3,3,60
,,,,,,,,977.1,1012.6,21,20.4,20.1,94,235,0,0,2,94,0,0,3,1,1,1,0,9,9,2,9,3,1,60
,,,,,,,,977.3,1012.7,21.6,21,20.7,94,244,0,0,2,95,0,0,3,2,0,0,0,9,0,2,9,3,2,60
,,,,,,,,978.3,1013.8,20.6,18,16.3,76,185,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.7,1014.3,19.8,16.8,14.7,72,166,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.4,1016,21,20.4,20.1,94,235,11,4,2,95,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,982.6,1018.3,20.4,19.8,19.5,94,227,9,4,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,983,1018.7,20.4,20,19.8,96,231,9,4,2,94,0,0,0,0,1,6,0,0,9,6,9,0,6,75
,,,,,,,,983.4,1019.4,18.6,17,15.9,84,190,0,0,2,95,0,0,0,0,1,4,0,0,9,4,9,0,4,75
,,,,,,,,983.5,1019.6,18,16.4,15.6,84,177,34,4,2,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,981.4,1017.5,16.8,14.6,12.9,78,149,0,0,2,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
,,,,,,,,980.2,1016.4,15.8,14,12.5,81,145,0,0,2,95,0,0,0,0,1,6,0,0,9,6,3,0,6,70
,,,,,,,,980.1,1016.3,15.4,13.4,11.7,78,157,2,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,981.6,1018,14.6,12.2,10,74,123,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,981.4,1017.8,14.6,11.8,9.1,70,115,5,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.8,1017.3,14,11.2,8.4,69,109,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980.2,1016.7,14,11.8,9.8,76,122,36,6,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,979.8,1016.2,13.8,11,8.2,69,109,5,6,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,980,1016.4,14.4,11.6,8.9,70,114,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.8,1014.1,14.6,12,9.6,72,119,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,978.5,1014.9,13.4,11.8,10.3,82,125,0,0,2,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60
,,,,,,,,978.5,1014.6,16,13.8,12,77,140,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.9,1013.9,17,15.4,14.2,84,162,2,4,1,95,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,975.6,1010.5,25.2,20.4,17.5,62,199,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.8,1013,23.6,19.2,16.4,64,186,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.4,1012.6,24,20.8,19,74,220,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.3,1012.6,22.6,19,16.7,69,190,11,10,4,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
,,,,,,,,977.6,1012.8,24,19.4,16.5,63,188,0,0,5,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60
,,,,,,,,977.7,1012.7,24.6,20.2,17.5,65,200,0,0,4,96,0,0,3,3,9,2,0,9,9,5,9,3,3,60
,,,,,,,,976.4,1011.4,25,20.2,17.3,62,197,0,0,4,96,0,0,0,0,1,3,0,0,9,3,9,0,3,70
,,,,,,,,975.2,1009.9,26.6,21.8,19.2,64,222,0,0,3,96,0,0,0,0,1,4,0,0,9,4,9,0,4,75
,,,,,,,,974,1008.6,27,23.4,21.4,70,255,0,0,4,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,973.4,1008,26.2,22.8,21.1,74,250,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,973.7,1008.3,26.6,23.2,21.5,74,256,23,4,5,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
,,,,,,,,974.4,1009.3,24.6,20.6,18.3,68,210,9,8,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975,1009.6,26.4,22.6,20.6,71,241,0,0,4,96,1,1,3,1,0,0,9,9,0,2,5,8,2,20
,,,,,,,,977.6,1012.4,26.2,23,21.4,75,255,0,0,6,96,1,1,3,1,1,1,9,9,9,3,5,8,1,25
,,,,,,,,978.8,1013.7,25.4,22.6,21.2,78,252,0,0,3,96,8,3,3,3,0,0,9,9,0,6,5,6,2,20
,,,,,,,,979.8,1014.8,25.6,22.4,20.7,75,244,0,0,4,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,979,1014.1,24.6,21,19,71,220,2,4,4,96,0,0,0,0,1,5,0,0,9,5,9,0,5,75
,,,,,,,,979.1,1014.2,24.8,20.4,17.8,65,204,0,0,6,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
,,,,,,,,977.4,1012.7,23,19.4,17.2,70,196,0,0,5,96,0,0,0,0,1,7,0,0,9,7,9,0,7,70
,,,,,,,,975.7,1011,21.6,18.4,16.3,72,185,0,0,4,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
,,,,,,,,976.9,1012,23.4,18.8,15.8,62,179,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,977.2,1012.5,22.2,18.2,15.2,66,173,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.4,1013.7,22.2,17,13.2,57,152,0,0,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,975.6,1010.8,22.2,18.2,15.5,66,176,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.1,1011.4,22,16.2,11.7,52,137,36,4,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
,,,,,,,,976.5,1012.1,20,16,13,64,150,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
