"","INDEX","YEAR","MN","HR","DT","...SLP","..MSLP","..DBT","..WBT","..DPT",".RH","..VP","DD","FFF","AW","VV","Cl","A","Cm","A.1","Ch","A.2","Dl","Dm","Dh","TC","h","c","a","Ht","..R.F",".EVP","DW","P","H",".WAT","Date"
"3610",43063,2015,4,7.5,23,947.4,1007.85,31.35,22.5,17.85,48.5,208,27,10,7.5,97,4,0.5,0,0,0.5,1,4.5,0,4.5,1.5,7,4,1.5,49,0,4.75,30.1,NA,NA,NA,NA
"3611",43063,2015,4,7.5,24,947.7,1008.25,31.3,18.6,9.85,27.5,121.5,27,7,8.5,97,5,1,1.5,0.5,0.5,0.5,9,4.5,4.5,2,5,6,1,26,0,4.9,27.7,NA,NA,NA,NA
"3612",43063,2015,4,7.5,25,946.2,1006.85,30.2,18.7,11.1,30.5,134,13.5,6,6,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.7,26.3,NA,NA,NA,NA
"3613",43063,2015,4,7.5,26,946.75,1007.15,31.45,19.65,11.95,30,148,27,6,5.5,97,4,1.5,0,0,0.5,0.5,4.5,0,4.5,2,7,3,1,62.5,0,4.05,27.5,NA,NA,NA,NA
"3614",43063,2015,4,7.5,27,947.35,1007.8,31.95,21.2,14.3,42,173.5,28,7,5.5,97,4,2.5,0,0,0,0,4.5,0,0,2.5,7,3,2.5,62.5,0,4.3,29.5,NA,NA,NA,NA
"3615",43063,2015,4,7.5,28,947.6,1007.85,31.9,21.9,16.7,40.5,191,28,8,9,97,2.5,0.5,0,0,0,0,4.5,0,0,0.5,7,3,0.5,62.5,0,5.3,29,NA,NA,NA,NA
"3616",43063,2015,4,7.5,29,946.35,1006.4,33.4,20.95,13.65,31.5,156.5,28,8,9,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.95,28.2,NA,NA,NA,NA
"3617",43063,2015,4,7.5,30,947.8,1008.05,32.8,20.4,13,31,150,27,3,8,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,5.05,28.1,NA,NA,NA,NA
"3618",43063,2015,5,7.5,1,947.1,1007.3,32.5,20.1,12.45,30.5,144.5,28,6,7.5,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.9,27.9,NA,NA,NA,NA
"3619",43063,2015,5,7.5,2,946.15,1006.1,33.6,20.2,11.25,29.5,138,13.5,6,5,97,2.5,0.5,0,0,0,0,4.5,0,0,0.5,7,3,0.5,62.5,0,4.95,28.15,NA,NA,NA,NA
"3620",43063,2015,5,7.5,3,946.2,1006.25,33,21.6,15.15,36.5,174.5,14.5,5,7,97,2.5,1,0,0,0,0,4.5,0,0,1,7,3,1,62.5,0,4.9,29,NA,NA,NA,NA
"3621",43063,2015,5,7.5,4,945.9,1005.75,34.05,20.5,12.15,28,142,20.5,3,4.5,97,6.5,2,1.5,1,0.5,0.5,9,4.5,4.5,3.5,5,6,1.5,26,0,4.9,29.4,NA,NA,NA,NA
"3622",43063,2015,5,7.5,5,946.45,1007.5,28.2,20.5,16.2,48.5,184.5,7,3,5.5,97,4,3,1.5,1,0.5,0.5,4.5,4.5,4.5,4.5,6,4.5,2.5,41,0,4.3,28.85,NA,NA,NA,NA
"3623",43063,2015,5,12,6,943.2,1002.4,36.4,21.2,11.8,23,136,29,6,5,97,8,4,0,0,0,0,9,0,0,4,5,6,3,26,0,4.7,34.9,NA,NA,NA,NA
"3624",43063,2015,5,7.5,7,945.85,1006,32.9,23.1,18.3,42.5,211,13.5,6,4,97,4,2.5,0,0,0.5,0.5,4.5,0,4.5,3,7,3,1.5,62.5,0,4.15,29.1,NA,NA,NA,NA
"3625",43063,2015,5,7.5,8,945.55,1005.35,33.7,22.3,16.2,38,185,16,3,5.5,97,4,2,1.5,2,1,1.5,4.5,4.5,9,5.5,6,4.5,3,41,0,4.55,30.5,NA,NA,NA,NA
"3626",43063,2015,5,7.5,9,943.8,1003.5,34.3,22.85,17.3,39,199.5,18,2,6,97,4,2,0,0,1,2,4.5,0,9,4,7,3,2.5,62.5,0,4.45,26.25,NA,NA,NA,NA
"3627",43063,2015,5,7.5,10,944.65,1004.45,33.4,22,15.6,38.5,180.5,17,1,3.5,97,4,2.5,1.5,0.5,0.5,0.5,4.5,4.5,4.5,4,6,4.5,2.5,42,0.3,4.5,29.75,NA,NA,NA,NA
"3628",43063,2015,5,7.5,11,945.3,1005.15,33.9,20.9,13.25,30,152.5,13.5,4,4,97,4,2.5,0,0,0,0,4.5,0,0,2.5,7,3,2,62.5,0.3,4.65,30.1,NA,NA,NA,NA
"3629",43063,2015,5,7.5,12,945.6,1005.7,32.7,22.2,14.7,36.5,192.5,27,2,5.5,97,4,1.5,1.5,3,0.5,1,4.5,4.5,4.5,5.5,6,4.5,4,41,0,4.25,30.6,NA,NA,NA,NA
"3630",43063,2015,5,7.5,13,945.25,1005.8,30.6,23.8,20.7,57,244.5,25,4,7,97,7,3,3,1.5,0.5,0.5,9,9,4.5,4.5,5,6,1.5,26,0.2,4.45,29,NA,NA,NA,NA
"3631",43063,2015,5,12,14,944.4,1004.6,31.2,22.8,18.7,47,216,0,0,3,97,5,2,3,4,1,1,9,9,9,7,5,6,2,26,0,1.4,31.7,NA,NA,NA,NA
"3632",43063,2015,5,7.5,15,946.55,1008,26.4,23.9,22.8,81,278,12.5,1,3.5,96.5,4.5,3,1.5,1.5,1,1.5,4.5,4.5,9,5,6,4.5,3.5,26,1.5,3.15,29,NA,NA,NA,NA
"3633",43063,2015,5,7.5,16,944.05,1004.4,30.7,23.55,20.25,54.5,239,19.5,3,1.5,97,4,2,0,0,0.5,0.5,4.5,0,4.5,2.5,7,3,1,62.5,0.15,2.25,30.8,NA,NA,NA,NA
"3634",43063,2015,5,7.5,17,942.7,1002.75,31.7,23.6,19.8,52,231.5,26,4,7,97,4,1.5,1.5,0.5,0.5,0.5,4.5,4.5,4.5,2.5,6,4.5,1.5,42,0,3.15,30.3,NA,NA,NA,NA
"3635",43063,2015,5,7.5,18,943.6,1003.6,32.4,22.2,16.9,39.5,195,27,6,9,97,0,0,0,0,0.5,1,0,0,4.5,1,9,0,1,84.5,0,3.75,29.45,NA,NA,NA,NA
"3636",43063,2015,5,7.5,19,944.75,1005.1,31.15,22.2,17.7,45.5,202.5,27,8,10.5,97,0,0,1.5,1,0.5,0.5,0,4.5,4.5,1.5,8,1.5,1,78.5,0,3.85,28.2,NA,NA,NA,NA
"3637",43063,2015,5,7.5,20,945.8,1006.15,31.35,23.95,20.65,54.5,243.5,26,8,10.5,97,2.5,1,1.5,1,0.5,1,4.5,4.5,4.5,2,7,3,2,48,0,3.6,29.4,NA,NA,NA,NA
"3638",43063,2015,5,7.5,21,946,1006.55,30.75,23.9,20.9,57,247,27,9,9.5,97,2.5,0.5,1.5,0.5,0.5,1,4.5,4.5,4.5,2,7,3,0.5,62.5,0,4.45,29.6,NA,NA,NA,NA
"3639",43063,2015,5,7.5,22,945.8,1006.15,31.5,24,20.55,55,242.5,27,6,10.5,97,0,0,1.5,0.5,0.5,0.5,0,4.5,4.5,1,8,1.5,0.5,77.5,0,4.3,29.45,NA,NA,NA,NA
"3640",43063,2015,5,7.5,23,945.95,1006.4,30.85,23.55,20.2,55,237,27,10,10,97,5,1.5,0,0,0.5,0.5,9,0,4.5,2,5,6,3.5,26,0,4.5,29.3,NA,NA,NA,NA
"3641",43063,2015,5,7.5,24,946.2,1006.75,31,23.1,19.3,52,224.5,27,8,12,97,4,1.5,0,0,0,0,4.5,0,0,1.5,7,3,1,62.5,0,4.35,29.15,NA,NA,NA,NA
"3642",43063,2015,5,7.5,25,946.4,1006.95,31,23.3,19.6,52.5,229,30.5,9,12,97,2.5,1.5,0,0,0,0,4.5,0,0,1.5,7,3,1.5,62.5,0,4.35,30,NA,NA,NA,NA
"3643",43063,2015,5,7.5,26,946.5,1007,31,23.5,19.95,54,234,27,14,11,97,2.5,1,0,0,0,0,4.5,0,0,1,7,3,1,62.5,0,4.9,29.7,NA,NA,NA,NA
"3644",43063,2015,5,7.5,27,945.7,1006.15,30.8,23.85,20.75,57,245,28,8,9.5,97,0,0,0,0,0.5,0.5,0,0,4.5,0.5,9,0,0.5,84.5,0,4.3,29.6,NA,NA,NA,NA
"3645",43063,2015,5,3,28,946.7,1007.8,27.4,23.4,20.1,71,258,27,8,9,97,8,4,0,0,0,0,9,0,0,3,5,6,3,26,0,3.6,24.4,NA,NA,NA,NA
"3646",43063,2015,5,7.5,29,944.4,1004.9,30,24.9,22.7,66,276.5,27,6,8,97,5,2.5,3,1.5,0.5,0.5,9,9,4.5,5,5,6,2.5,26,0,3.8,28.2,NA,NA,NA,NA
"3647",43063,2015,5,7.5,30,946.3,1007.15,29.4,24.8,22.85,70,278.5,14.5,2,6.5,96.5,5,2,3,3.5,0.5,0.5,9,9,4.5,6,5,6,3.5,26,0.6,1.45,28.2,NA,NA,NA,NA
"3648",43063,2015,5,7.5,31,943.55,1003.55,32.2,24.05,20.3,52.5,239.5,28,5,5.5,97,4,2,0,0,0,0,4.5,0,0,2,7,3,1.5,62.5,0,3.1,31.25,NA,NA,NA,NA
"3649",43063,2015,6,7.5,1,943.6,1004.95,25.3,22.65,21.4,80.5,255.5,26,8,10,97,6.5,2.5,1.5,1.5,5,2,9,4.5,9,6,5,6,1.5,26,0,3.9,29.3,NA,NA,NA,NA
"3650",43063,2015,6,7.5,2,944.8,1005.25,30.6,21.9,17.35,47,198.5,29.5,10,12,97,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,4.3,28.65,NA,NA,NA,NA
"3651",43063,2015,6,7.5,3,944.1,1004.4,31.15,22.2,17.45,47.5,201.5,28,5,7.5,97,6.5,2.5,0,0,0,0,9,0,0,2.5,5,6,2,26,0,3.8,26.75,NA,NA,NA,NA
"3652",43063,2015,6,7.5,4,943.7,1005.7,32.55,22.9,17.8,47,208,28,3,6.5,97,6.5,3,0,0,0,0,9,0,0,3,5,6,2.5,26,0,4.25,30.15,NA,NA,NA,NA
"3653",43063,2015,6,7.5,5,945.65,1006.9,26.9,22.55,20.55,71.5,242,17,4,5.5,97,5,3.5,3,2,0.5,0.5,9,9,4.5,7,5,6,3.5,26,5.65,2.9,27.1,NA,NA,NA,NA
"3654",43063,2015,6,7.5,6,943.45,1003.9,30.55,23.1,19.6,56,228.5,18,2,3.5,97,4,2,1.5,0.5,1,2,4.5,4.5,9,4.5,6,4.5,1.5,42,0,2.15,NA,NA,NA,NA,NA
"3655",43063,2015,6,7.5,7,942.95,1003.8,28,24.95,22.85,74,292,28,5,5.5,97,4,2,0,0,0.5,1,4.5,0,4.5,3,7,3,2,48,9.05,1.9,26.15,NA,NA,NA,NA
"3656",43063,2015,6,7.5,8,943.2,1003.95,28.75,24,21.9,67.5,262.5,16,7,5,97,7,4.5,0,0,0.5,0.5,9,0,4.5,5,5,6,3,26,0.95,1.6,29.6,NA,NA,NA,NA
"3657",43063,2015,6,7.5,9,944.3,1005,29.15,23.25,20.55,60.5,242,28,4,6.5,97,8,5,1.5,1.5,0.5,0.5,9,4.5,4.5,7,5,6,2.5,26,0,3.6,28.95,NA,NA,NA,NA
"3658",43063,2015,6,7.5,10,943.8,1004.3,29.9,23.4,20.4,57.5,239.5,18,6,7,97,7,3.5,1.5,1,3,1.5,9,4.5,9,6,5,6,2.5,26,5.8,6.85,29.65,NA,NA,NA,NA
"3659",43063,2015,6,7.5,11,944.15,1005.35,26.5,24,22.9,81.5,279.5,13.5,2,6.5,97,8,4.5,1.5,1.5,0.5,0.5,9,4.5,4.5,6.5,5,6,3,26,17.1,2.95,22.8,NA,NA,NA,NA
"3660",43063,2015,6,7.5,12,943.75,1004.95,26.7,23.5,22.05,76,265,27,12,9,97,6.5,5.5,0,0,0.5,1,9,0,4.5,6.5,5,6.5,3.5,25,0,2.95,29,NA,NA,NA,NA
"3661",43063,2015,6,7.5,13,943.15,1004.6,25.25,22.25,20.85,76.5,246.5,27,9,10,97,8,4.5,3,2,0,0,9,9,0,6.5,5,6,3,26,0,2.75,27.3,NA,NA,NA,NA
"3662",43063,2015,6,7.5,14,943.1,1004.55,25,22.1,20.7,77,244,27,11,10,97,8,5,3,2.5,4.5,4.5,8.5,7,3.5,4,14.5,3,2,24.9,NA,NA,NA,NA,NA,NA,NA
"3663",43063,2015,6,7.5,15,942.9,1003.85,27.35,22.7,20.5,67,244,27,9,10.5,97,6,2,3,2.5,1,1,9,9,9,5.5,5,6.5,1.5,24,0,2.95,26.7,NA,NA,NA,NA
"3664",43063,2015,6,7.5,16,942.15,1003.15,26.85,22.75,20.8,71.5,246.5,26,6,10,97,7.5,3,3,2.5,0.5,1,7.5,9,4.5,6.5,5,6.5,1.5,24,0,3.25,27.4,NA,NA,NA,NA
"3665",43063,2015,6,7.5,17,940.7,1001.95,25.9,22.35,20.65,73,243.5,26,7,9,97,7,5,1.5,1.5,0.5,0.5,9,4.5,4.5,7,5,6.5,1.5,22,0,2.3,26.6,NA,NA,NA,NA
"3666",43063,2015,6,7.5,18,940.6,1001.75,26,22.1,20.25,70.5,237.5,25,13,8.5,97,7,5.5,1.5,0.5,0.5,1,6,4.5,4.5,7,5,7,2.5,22,0,1.5,26.3,NA,NA,NA,NA
"3667",43063,2015,6,7.5,19,940.25,1001.6,24.7,22,20.7,79,246.5,27,8,11,96.5,7,5.5,1.5,1,0.5,0.5,6,4.5,4.5,7,5,7,2.5,21,1.4,2.25,25.9,NA,NA,NA,NA
"3668",43063,2015,6,7.5,20,938.7,1001.4,25.45,23.1,22.05,82,265,22.5,9,9.5,97,7,6.5,1.5,0.5,0,0,6,4.5,0,7,5,7,3,21,2.1,2.7,26.3,NA,NA,NA,NA
"3669",43063,2015,6,7.5,21,938.05,999.45,24.1,22.85,22.25,90,268,26,7,6.5,96.5,7,5.5,2.5,2,3,4.5,7,7,3.5,4.5,13.5,19.5,1.25,23.35,NA,NA,NA,NA,NA,NA,NA
"3670",43063,2015,6,7.5,22,938.85,1000.05,24.9,23.1,22.3,86.5,269,11.5,4,5.5,96.5,6,5.5,2.5,2,3,4.5,7,7,3.5,4.5,12.5,17.6,1.7,22.7,NA,NA,NA,NA,NA,NA,NA
"3671",43063,2015,6,7.5,23,937.7,999.1,24.7,23.4,22.85,89.5,278.5,23,10,7.5,96,7,6.5,1,1,3,4.5,7,2.5,3.5,5.5,12.5,13.35,3.2,23.4,NA,NA,NA,NA,NA,NA,NA
"3672",43063,2015,6,7.5,24,940.4,1001.55,26.2,22.95,21.5,75.5,256.5,24,13,12,97,7,5,3,2,0,0,6,9,0,7,5,7,2,22,14.15,3.2,26.2,NA,NA,NA,NA
"3673",43063,2015,6,3,25,942.1,1003.4,25.8,22.9,21.5,77,256,27,10,10,97,7,5,3,2,0,0,6,9,0,7,5,7,2,22,0.4,1.7,24,NA,NA,NA,NA
"3674",43063,2015,6,7.5,26,942.15,1002.9,27.05,23,21.15,70.5,251,24,13,16,97,7,6,1.5,0.5,0,0,6,4.5,0,6.5,5,7,3,20,0,2.8,26.9,NA,NA,NA,NA
"3675",43063,2015,6,7.5,27,942.75,1003.55,28,23.2,21.05,65.5,249.5,25,12,13.5,97,7.5,4.5,0,0,0.5,1,7.5,0,4.5,5.5,5,6.5,2.5,23,0,3.4,27.4,NA,NA,NA,NA
"3676",43063,2015,6,7.5,28,944.85,1005.8,27.55,22.5,20.1,64.5,235,27,11,12,97,6,3,1.5,0.5,1,2,7.5,4.5,9,5.5,5,6.5,1.5,24,0,2.95,28.05,NA,NA,NA,NA
"3677",43063,2015,6,7.5,29,946.35,1007.85,25.95,22.8,21.35,76.5,254.5,13.5,2,7.5,96.5,6,5,3,4,3,5.5,6,10,4.7,3.95,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678",43063,2015,6,7.5,30,945.3,1007.2,25.8,22.4,20.8,74,245.5,27,6,11,96.5,6,4.5,0,0,0.5,1.5,7.5,0,4.5,6,5,6.5,2.5,24,0,2.5,27.05,NA,NA,NA,NA
"3679",43063,2015,7,7.5,1,946.55,1007.8,27.1,23.1,21.3,71,256,27,10,9.5,97,7.5,5.5,1.5,0.5,0,0,9,4.5,0,6,5,6.5,3,24,0,3.1,27.05,NA,NA,NA,NA
"3680",43063,2015,7,7.5,2,947.6,1008.8,27.6,23.1,21.05,68,249.5,28,10,11,97,5,3,0,0,1,2.5,9,0,9,5.5,5,6,3,26,0,2.75,28.1,NA,NA,NA,NA
"3681",43063,2015,7,7.5,3,947.7,1009.1,27.2,22.9,20.95,69,248,26,9,11,97,7.5,4,0,0.5,1.5,5.5,4.5,4.5,7.5,5.5,5.5,4,2.5,43,0,3.75,27.65,NA,NA,NA,NA
"3682",43063,2015,7,7.5,4,944.2,1008.4,27.55,22.7,20.4,66,239.5,27,9,12.5,97,7,4,1.5,0.5,1,1.5,6,4.5,9,6,5,6.5,2,21,0,3.2,27.6,NA,NA,NA,NA
"3683",43063,2015,7,7.5,5,945.55,1006.65,27.8,22.8,20.45,64.5,240.5,27,8,13,97,8,3,0,0,0,0,9,0,0,3,5,6,1.5,26,0,3.15,28.3,NA,NA,NA,NA
"3684",43063,2015,7,7.5,6,944.25,1005.45,27.3,22.4,20.05,65,234.5,27,19,16,97,6.5,4.5,0,0,0,0,9,0,0,4.5,5,6,3,26,0,4,27.05,NA,NA,NA,NA
"3685",43063,2015,7,7.5,7,942.9,1004.05,26.85,22.6,20.65,68.5,243.5,27,13,14,97,7.5,4,1.5,0.5,1,2,7.5,4.5,9,6.5,5,6.5,1.5,20,0,3.35,27.35,NA,NA,NA,NA
"3686",43063,2015,7,7.5,8,944.7,1006.05,25.2,23.5,22.75,87,276.5,27,6,11.5,96.5,7,7,0,0,0,0,6,0,0,7,5,7,4,20,0.55,2,26.85,NA,NA,NA,NA
"3687",43063,2015,7,7.5,9,944.7,1006.2,25.9,23.2,21.95,79.5,263.5,27,15,13,97,7,4,0,0,0.5,1.5,9,0,4.5,5.5,5,7,2,20,0.5,2,27.3,NA,NA,NA,NA
"3688",43063,2015,7,7.5,10,942.1,1003.45,25.8,23.1,21.9,79,262.5,27,9,14,97,7,5,1.5,0.5,0,0,6,4.5,0,5.5,5,7,2.5,20,0.5,2.45,26.95,NA,NA,NA,NA
"3689",43063,2015,7,7.5,11,942.45,1003.5,27,23.3,21.6,73.5,258,28,8,11.5,97,7,4.5,1.5,0.5,0.5,0.5,6,4.5,4.5,5.5,5,7,2,20,0.4,1.95,27.1,NA,NA,NA,NA
"3690",43063,2015,7,7.5,12,944.05,1005.05,27.45,23.2,21.3,69,253,27,8,10.5,97,6.5,3,1.5,0.5,1,2.5,9,4.5,9,6,5,6,2,23,0,3.05,28.4,NA,NA,NA,NA
"3691",43063,2015,7,7.5,13,944.4,1005.35,28.1,23.4,21.3,67,253,27,9,9,97,7.5,3,0,0,1,2.5,7.5,0,9,5.5,5,6.5,3,23,0,3.35,29.7,NA,NA,NA,NA
"3692",43063,2015,7,7.5,14,943.75,1004.7,28.05,23.65,21.65,69,258.5,28,7,9.5,97,6.5,3.5,0,0,1,1.5,9,0,9,5,5,6.5,3.5,23,0,3.45,29.25,NA,NA,NA,NA
"3693",43063,2015,7,7.5,15,942.25,1003.3,26.95,22.4,20.25,67.5,237.5,27,9,11.5,97,7.5,4.5,0,0,1,1,9,0,9,5.5,5,7,2,20,0,2.95,28.15,NA,NA,NA,NA
"3694",43063,2015,7,12,16,939.8,999.9,27.4,23,21,68,249,27,8,11,97,7,5,0,0,1,1,6,0,9,6,5,7,3,20,0.2,2,29.8,NA,NA,NA,NA
"3695",43063,2015,7,7.5,17,940.5,1001.7,25.5,23.1,22,82,264.5,27,7,10,96.5,7,6,0,0,0,0,6,0,0,7,5,7,2.5,20,0.65,2.7,26.7,NA,NA,NA,NA
"3696",43063,2015,7,7.5,18,941.95,1003.15,25.7,23.15,22,80,264,28,7,10,96.5,7,5,1.5,0.5,0.5,1,6,4.5,4.5,6.5,5,7,2,20,1.05,1.45,26.95,NA,NA,NA,NA
"3697",43063,2015,7,7.5,19,942.1,1003.5,24.8,22.85,22,84.5,264.5,28,12,12,97,7,6,1.5,0.5,0.5,0.5,6,4.5,4.5,7,5,7,3.5,20,1.5,1.65,26.65,NA,NA,NA,NA
"3698",43063,2015,7,7.5,20,941.3,1002.5,25.8,22.7,21.3,76.5,253.5,27,10,11,97,7,5,3,1,0.5,1,7.5,9,4.5,7,5,7,2,20,4.15,2.65,26.2,NA,NA,NA,NA
"3699",43063,2015,7,7.5,21,943.95,1003.15,23.5,22.6,22.15,92.5,266.5,27,7,6.5,96,7,6,2,2,6,9,8,5,7,4,20,7.9,5.45,24.7,NA,NA,NA,NA,NA,NA,NA
"3700",43063,2015,7,7.5,22,941.65,1006.1,24.9,23.2,22.45,86.5,271.5,27,6,8,97,7,5.5,3,2,3,4.5,7,7,3.5,5,12.5,4.3,2,21.7,NA,NA,NA,NA,NA,NA,NA
"3701",43063,2015,7,7.5,23,942.4,1004.1,24.4,22.9,22.2,88,267.5,13.5,2,5.5,97,7,5.5,3,1.5,0,0,6,9,0,7,5,7,4,20,1.3,2.15,26.1,NA,NA,NA,NA
"3702",43063,2015,7,7.5,24,943.95,1005.6,24.3,23.1,22.55,90,273.5,27,5,5,97,7,6,3,1,0,0,6,9,0,7,5,7,4.5,20,1.05,0.3,25.85,NA,NA,NA,NA
"3703",43063,2015,7,7.5,25,943.75,1005.75,24.2,22.1,21.1,83,250,27,8,9.5,97,7,6.5,3,1,0,0,6,9,0,7.5,5,7,4,20,1.05,0.65,25.5,NA,NA,NA,NA
"3704",43063,2015,7,7.5,26,944.05,1005.7,25.35,22.1,20.4,74.5,239.5,27,8,11,97,7,5.5,3,1.5,0,0,6,9,0,7,5,7,2.5,20,0.3,1.6,25.6,NA,NA,NA,NA
"3705",43063,2015,7,7.5,27,945.2,1007.3,23.2,21.75,21.1,88,250,27,4,11,96.5,7,5.5,4.5,4.5,3,5,5,14.5,6.85,4.65,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706",43063,2015,7,7.5,28,945,1003.45,25.7,22,20.25,72,237.5,27,10,11,97,7,4.5,3,1.5,0.5,1,6,9,4.5,7,5,7,2,20,2.05,2.95,25.6,NA,NA,NA,NA
"3707",43063,2015,7,7.5,29,945.45,1007.35,24.1,22.3,21.45,85.5,256,27,10,10,96,7,6.5,1.5,0.5,0,0,6,4.5,0,7,5,7,3,20,3.35,1.1,24.6,NA,NA,NA,NA
"3708",43063,2015,7,7.5,30,945.8,1007.9,23.4,22.35,21.85,91,262,27,7,8.5,97,7,7,4.5,4.5,2.5,3.5,5.5,14.5,0.4,3.9,13.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709",43063,2015,7,7.5,31,945.35,1006.95,25.8,22.8,21.45,77.5,255.5,28,5,10,97,6,3,0,0,1,2,9,0,9,5.5,5,6,4.5,23,0.3,2.8,27.05,NA,NA,NA,NA
"3710",43063,2015,8,7.5,1,946.2,1007.7,26.3,22.7,21.05,73.5,249.5,27,7,12,97,6.5,3,0,0,1,1,9,0,9,4,5,6,2.5,26,0.4,2.85,27.6,NA,NA,NA,NA
"3711",43063,2015,8,7.5,2,947.1,1008.6,26.1,22.7,21.1,76,250.5,25,10,11,96.5,7.5,5.5,0,0,0.5,1,7.5,0,4.5,6.5,5,6.5,3,23,0.2,2.25,27.8,NA,NA,NA,NA
"3712",43063,2015,8,7.5,3,946,1007.7,25.35,22.15,20.8,75.5,243.5,27,8,11.5,97,7,4,3,2.5,0,0,6,9,0,6.5,5,7,2,20,0,3.6,26.9,NA,NA,NA,NA
"3713",43063,2015,8,7.5,4,944.45,1006.05,25.1,21.7,20.05,74,234.5,27,8,12.5,97,7,6,1.5,1,0,0,9,4.5,0,7,5,7,4,20,0.15,2.95,24.65,NA,NA,NA,NA
"3714",43063,2015,8,7.5,5,943.1,1006.05,23.65,22.1,21.35,87,254,27,8,14,97,7,6,1.5,1.5,3,4.5,7,2.5,3.5,4.5,12.5,3.95,2.15,22.9,NA,NA,NA,NA,NA,NA,NA
"3715",43063,2015,8,7.5,6,942.8,1004.3,25.3,22.9,21.85,81,262,27,12,11,96.5,7,5,4.5,6.5,2.5,3.5,5,14.5,0.4,3.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716",43063,2015,8,7.5,7,943.3,1004.9,24.35,22.6,21.85,85.5,262,26,6,10,97,7,6,3,1,0,0,6,9,0,7,5,7,3,20,0.55,2.7,25.7,NA,NA,NA,NA
"3717",43063,2015,8,7.5,8,943.85,1005.55,24.55,22.25,21.2,81.5,252,26,5,7.5,96.5,7,4,3,1.5,0,0,6,9,0,5.5,5,6.5,2,20,0.15,1.35,25.2,NA,NA,NA,NA
"3718",43063,2015,8,7.5,9,942.45,1003.95,25.2,22.6,21.4,80.5,255,27,5,8,97,7,5,3,1,0.5,0.5,6,9,4.5,6.5,5,7,1.5,20,0.1,1.5,26.3,NA,NA,NA,NA
"3719",43063,2015,8,7.5,10,941.9,1003.3,25.2,22.4,21.1,78,250.5,27,9,8.5,97,7,7.5,4.5,4,2.5,3.5,5.5,10,0,4.95,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720",43063,2015,8,7.5,11,943.85,1005.4,24.9,22,20.65,77,243.5,27,6,7,97,6,3.5,3,1,0.5,1,9,9,4.5,5.5,5,6.5,2,23,1.4,1.8,25.45,NA,NA,NA,NA
"3721",43063,2015,8,7.5,12,944.55,1006.4,24,21.55,20.3,80.5,238.5,27,9,8,97,7,6,3,1,0,0,6,9,0,7,5,7,3,20,0,2.1,24.45,NA,NA,NA,NA
"3722",43063,2015,8,7.5,13,944.25,1006.05,24.2,22.1,21.15,83,251,27,7,8,97,5.5,4,3,2.5,0,0,6,9,0,7,5,7,2,20,1.55,1.95,24.5,NA,NA,NA,NA
"3723",43063,2015,8,7.5,14,944.35,1005.85,25.6,22.8,21.55,78.5,257,27,7,8.5,97,7,4,3,2.5,0,0,6,9,0,6.5,5,7,2.5,20,0.15,1.75,26.4,NA,NA,NA,NA
"3724",43063,2015,8,7.5,15,945.35,1006.75,25.9,22.85,21.45,76.5,255.5,27,6,8.5,97,7,5,3,2,0,0,6,9,0,7,5,7,2,20,0,2.25,27.2,NA,NA,NA,NA
"3725",43063,2015,8,7.5,16,946.55,1008.4,24.8,22.3,21.15,80,251,26,6,8,97,7,5.5,3,1.5,0,0,6,9,0,7,5,7,2.5,20,0,3.75,27.2,NA,NA,NA,NA
"3726",43063,2015,8,7.5,17,945.7,1007.1,25.8,22.4,20.8,74.5,245.5,27,7,8,97,7,4.5,3,2,0,0,6,9,0,6.5,5,7,1,20,0.35,3.55,27,NA,NA,NA,NA
"3727",43063,2015,8,7.5,18,946.3,1007.65,26.35,22.9,21.35,74.5,253.5,27,8,8,97,8,2.5,1.5,1,1,2.5,9,4.5,9,6,5,6.5,1.5,26,0,3.2,27.05,NA,NA,NA,NA
"3728",43063,2015,8,7.5,19,947.15,1009.45,27.2,23,21.1,70.5,250,13.5,5,5.5,96.5,2.5,1.5,3,3,1,1.5,4.5,9,9,6,6,4.5,3,41,0,2.5,27.15,NA,NA,NA,NA
"3729",43063,2015,8,7.5,20,947.3,1008.7,26.75,23.05,21.35,72.5,254,26,6,7.5,97,7,3.5,3,3,0,0,6,9,0,6.5,5,7,1.5,20,0,2.8,26.95,NA,NA,NA,NA
"3730",43063,2015,8,7.5,21,946.95,1008.35,26.8,22.2,20,66.5,233.5,27,10,10.5,97,7.5,4.5,0,0,1,1,7.5,0,9,5.5,5,6.5,2,23,0,2.3,26.4,NA,NA,NA,NA
