date,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht,..R.F,.EVP,DW
2014-03-23,972.2,1005.9,34.8,21.8,13.5,28,155,9,6,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,3.8,NA
2014-03-24,972.4,1006.1,35,23.2,16.5,33,188,23,12,6,96,8,3,0,0,0,0,9,0,0,3,5,6,1,20,0,4,NA
2014-03-25,971.6,1005.3,34.5,24,18.5,39,213,20,10,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2.8,NA
2014-03-26,971.9,1005.5,35.8,25,19.6,39,228,2,6,4,96,1,1,3,2,0,0,9,9,0,3,5,8,1,25,0,3.9,NA
2014-03-27,972.8,1006.4,35.6,24.4,18.6,37,214,20,12,8,96,8,4,0,0,0,0,9,0,0,4,5,6,2,20,0,3.8,NA
2014-03-28,972,1005.5,37,24,16.8,31,212,20,10,6,96,5,1,3,2,0,0,9,9,0,3,9,6,1,20,0,3.6,NA
2014-03-29,971.5,1004.8,37.6,23.4,15.1,27,193,36,10,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,3.5,NA
2014-03-30,970.7,1004,37.4,21.4,10.2,19,149,18,10,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,3.8,NA
2014-03-31,969.5,1002.8,37.4,20.8,8.4,17,136,27,8,4,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,1.9,NA
2014-04-01,973.8,1008.1,29.4,18.6,10.5,31,127,29,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.9,NA
2014-04-02,973.7,1007.9,30.4,18,7.8,24,106,34,18,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,NA
2014-04-03,975.4,1009.8,30,18,8.2,26,109,34,12,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.5,NA
2014-04-04,977,1011.2,30.2,18.6,9.7,28,120,2,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.7,NA
2014-04-05,976.7,1011.1,29.4,18.8,10.9,32,130,2,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.8,NA
2014-04-06,976.2,1010.4,31,19.2,10.5,28,127,2,4,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,NA
2014-04-07,976.1,1010.3,31.8,21,14.1,34,161,2,6,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,1.7,NA
2014-04-08,976.1,1010.5,29.8,21.4,16.4,45,199,11,4,1,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0,1.8,NA
2014-04-09,976.8,1011.4,27.4,20.2,15.7,49,178,23,10,3,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0.2,2.3,NA
2014-04-10,976.9,1011.4,28.4,21.4,17.3,51,197,36,4,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,1.4,2,NA
2014-04-11,976.4,1010.6,30.8,19,10.1,28,123,34,10,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.2,NA
2014-04-12,975.1,1009.6,29,18.8,11.3,33,134,29,8,2,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,2.3,NA
2014-04-13,974.5,1008.8,30,19.4,11.9,33,139,25,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.4,NA
2014-04-14,976.8,1011.2,29.4,22.2,18.2,51,209,18,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.1,NA
2014-04-15,977.8,1012.4,29,23.4,20.6,60,243,18,14,4,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,6.2,1.8,NA
2014-04-16,975.6,1010.1,28.8,23.6,21,63,249,25,6,5,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,1,1.8,NA
2014-04-17,972.6,1006.8,29.8,23.8,20.8,58,246,18,14,3,96,5,1,3,1,0,0,9,9,0,2,5,6,1,20,0,2.1,NA
2014-04-18,977.1,1011.7,29,23.2,20.2,59,237,14,14,8,96,0,0,0,0,1,4,0,0,9,4,9,0,4,75,0,3.4,NA
2014-04-19,975.2,1009.4,30.4,22.4,17.9,47,217,5,10,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.6,NA
2014-04-21,977.2,1011.9,27.4,22,19,60,220,34,10,4,96,5,1,3,3,0,0,9,9,0,4,5,6,1,20,0,2,NA
2014-04-22,978.4,1012.8,29.8,22.6,18.7,51,216,36,20,4,96,5,2,3,2,1,1,9,9,9,5,5,6,2,20,0,2.2,NA
2014-04-23,977.9,1012.3,29.4,21.6,17.1,47,195,7,10,3,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,1.6,NA
2014-04-24,974,1008.1,32,23.4,18.8,46,217,34,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.8,NA
2014-04-25,974.5,1008.5,32.4,21.6,14.9,35,169,2,8,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.4,NA
2014-04-26,973.4,1007.1,34.4,21.8,13.9,29,159,2,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.2,NA
2014-04-27,973.7,1007.6,33.4,22.2,15.5,34,176,27,6,2,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,1.6,NA
2014-04-28,974.1,1008,34,23,16.8,36,191,14,4,1,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,1.8,NA
2014-04-29,973.3,1007.2,34,23.4,17.6,38,201,5,6,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.4,NA
2014-04-30,974.1,1008.1,32.8,24.8,20.9,50,247,20,14,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.2,NA
2014-04-01,968.9,1002.1,37.2,22,12,22,164,32,14,6,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,NA,NA
2014-04-02,969.7,1003.1,36.6,21,9.9,20,145,27,12,7,96,1,1,0,0,0,0,9,0,0,1,5,8,1,30,0,3.4,NA
2014-04-03,971.3,1004.6,37.2,21,9.2,18,136,29,12,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,3.5,NA
2014-04-04,973.1,1006.5,37.6,21.8,11.1,20,156,32,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,3.4,NA
2014-04-05,972,1005.3,38,21.4,9.6,18,145,23,6,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,3.4,NA
2014-04-06,971.4,1004.6,38.6,22.2,11.3,19,159,18,12,4,96,1,1,0,0,0,0,9,0,0,1,5,8,1,25,0,3.7,NA
2014-04-07,971.7,1005,37.8,21.8,10.9,20,155,20,6,4,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,3.8,NA
2014-04-08,972.5,1006.3,33.8,21,12.4,27,144,27,14,6,96,8,4,3,3,0,0,9,9,0,7,5,6,3,25,0,2.8,NA
2014-04-09,972.5,1006.9,28.4,21.8,18.1,58,208,11,12,5,95,9,3,3,3,0,0,9,9,0,6,5,6,3,20,1.4,2,NA
2014-04-10,972,1005.6,36,22,13,25,171,7,4,4,96,8,3,0,0,0,0,9,0,0,3,5,6,1,25,0,3.2,NA
2014-04-11,971,1004.3,38,23,13.8,24,181,36,8,4,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,2.5,NA
2014-04-12,969.9,1003.5,35,21.6,12.9,26,169,18,8,4,96,1,2,3,2,0,0,9,9,0,4,5,8,2,25,0,2.4,NA
2014-04-13,972.3,1005.5,38.8,23.4,14.2,23,185,29,8,7,96,8,2,0,0,0,0,9,0,0,2,5,6,1,20,0,3,NA
2014-04-14,972,1006.2,29.8,23.4,20.1,56,235,2,12,6,94,9,3,3,2,0,0,9,9,0,5,5,6,3,20,1.4,3.1,NA
2014-04-15,971.4,1005,36,25.8,21,42,249,20,10,9,96,9,3,3,2,0,0,9,9,0,5,5,8,2,25,0,1.8,NA
2014-04-16,968.7,1002,37,24.8,18.5,34,213,18,8,7,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20,0,3.4,NA
2014-04-17,967.5,1000.7,37.6,27,22.3,41,269,18,4,6,96,5,2,3,3,2,1,9,9,9,2,5,6,2,25,0,3.2,NA
2014-04-18,971.8,1005.4,36,25,19.5,41,227,20,10,8,96,5,2,0,0,6,3,9,0,9,5,5,6,2,20,0,3.4,NA
2014-04-19,971.3,1005.3,32,24.6,21,52,249,27,10,8,96,9,3,3,2,0,0,9,9,0,5,5,6,2,20,0.5,3,NA
2014-04-20,970.9,1004.5,35,24.6,19.3,40,224,9,16,5,96,9,4,0,0,2,2,9,0,9,6,5,6,2,20,0,3.4,NA
2014-04-21,971.7,1005.2,36.6,25.2,19.5,37,227,9,6,6,96,8,1,0,0,0,0,9,0,0,1,5,6,1,20,0,3.6,NA
2014-04-22,974.9,1008.8,33.6,25.4,21.5,49,256,2,6,7,96,5,2,3,2,0,0,9,9,0,4,5,6,2,25,0,2.7,NA
2014-04-23,970.6,1003.9,37.4,24.6,17.8,32,204,9,4,6,96,1,3,3,2,0,0,9,9,0,5,5,8,3,25,0,2,NA
2014-04-24,969.2,1002.5,37.6,23.6,15.6,27,198,20,6,4,96,1,3,3,2,0,0,9,9,0,5,5,8,3,25,0,3.2,NA
2014-04-25,969.1,1002.1,40.4,24.2,14.9,22,194,32,14,6,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,3.4,NA
2014-04-26,969,1002.3,38,25.4,19.1,33,221,18,12,5,96,8,2,3,1,0,0,9,9,0,3,5,6,2,25,0,3.6,NA
2014-04-27,969.3,1002.3,41,25.8,18.1,27,231,5,6,8,96,8,5,0,0,0,0,9,0,0,5,5,6,2,20,0,2.4,NA
2014-04-28,968.1,1000.9,41.2,26.2,18.8,28,240,29,8,4,96,1,1,3,1,1,1,9,9,9,3,5,8,1,25,0,3.8,NA
2014-04-29,967.9,1001.2,37,24.6,18.1,33,208,18,10,6,96,9,3,3,2,0,0,9,9,0,5,5,6,2,20,0,3,NA
2014-04-30,968.8,1001.9,38.4,25.6,19.3,33,224,2,34,6,94,9,5,3,2,0,0,9,9,0,7,5,6,2,20,0,3,NA
2014-05-01,973,1006.9,33.6,25.2,21.2,48,252,27,10,5,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,1.8,1.5,NA
2014-05-02,972,1005.7,34.2,25,20.5,45,241,27,10,3,96,0,0,3,2,1,1,0,9,9,3,9,3,2,60,0,2.4,NA
2014-05-03,974.1,1008.1,32.6,25,21.4,52,255,20,6,3,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,2.5,NA
2014-05-04,973.7,1008,29.6,22.2,18.2,50,208,32,16,5,96,9,3,2,4,0,0,9,9,0,7,5,6,3,20,0,2,NA
2014-05-05,973.9,1008.1,30.4,24.4,21.5,59,256,23,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.4,NA
2014-05-06,976.4,1010.9,29,23.4,20.6,60,243,11,12,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,4,1.2,NA
2014-05-07,974.5,1008.8,29.8,25.8,24.1,71,300,23,10,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.9,NA
2014-05-08,972.7,1006.6,32.4,26.8,24.4,63,305,23,16,3,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60,0,1.8,NA
2014-05-09,971.6,1006.1,28,23.8,21.8,69,261,23,10,6,96,8,4,2,4,9,9,8,5,6,2,20,0,1.6,NA,NA,NA,NA
2014-05-10,971,1005.4,28.8,25.2,23.6,73,291,27,8,4,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75,0,1.6,NA
2014-05-11,972.5,1006.3,33.4,24.4,19.9,45,232,34,14,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,NA
2014-05-12,973.3,1007,34.2,24.4,19.4,42,225,32,22,3,96,5,2,3,1,0,0,9,9,0,3,5,6,2,25,0,1.9,NA
2014-05-13,973.3,1007,34.8,25,20.2,42,237,32,14,2,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2,NA
2014-05-14,973.2,1006.9,34.2,25.8,21.9,49,263,34,12,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,NA
2014-05-15,972.4,1006.3,32.4,24.2,20.1,48,235,34,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1,NA
2014-05-16,971.2,1005,33.8,25,20.7,46,244,34,18,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.4,NA
2014-05-17,972.8,1006.7,33,24.8,20.8,49,246,36,10,3,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,2,NA
2014-05-18,972.8,1006.5,34.6,22.8,15.9,33,181,5,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,1.6,NA
2014-05-19,972.9,1007.1,30,24,21,59,249,7,4,3,96,8,3,3,3,0,0,9,9,0,6,5,6,2,20,0.3,2.1,NA
2014-05-20,973,1006.8,34,24.4,19.5,43,227,25,12,3,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75,0,1.8,NA
2014-05-21,971.2,1005.1,32.2,24.6,20.9,51,247,29,8,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,6,3.2,1.4,NA
2014-05-22,969.1,1002.8,34,21,12.3,27,143,2,6,1,96,0,0,3,1,1,1,0,9,9,2,9,3,1,66,0,2.2,NA
2014-05-23,968.9,1002.3,35.6,21.8,12.9,26,170,34,20,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.8,NA
2014-05-24,969.3,1002.8,35.8,22.6,14.6,28,187,2,12,2,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60,0,2.6,NA
2014-05-25,969.6,1003,36.8,23,14.8,27,189,7,6,2,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,1.6,NA
2014-05-26,973.5,1007.7,31,24.4,21.2,56,252,11,10,6,96,0,0,3,4,2,0,2,0,9,9,6,9,3,46,0,1.8,NA
2014-05-27,972.1,1006.1,32,25,21.7,55,259,18,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,NA
2014-05-28,972.2,1006,33.6,25.6,21.9,50,263,9,8,3,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75,0,2.4,NA
2014-05-29,971.4,1005,35.4,24,17.9,36,204,16,10,2,96,1,1,3,1,0,0,0,9,0,2,5,8,1,25,0,2.3,NA
2014-05-30,970,1003.5,36,25.6,20.6,41,243,23,12,3,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,2.1,NA
2014-05-31,968,1001.4,36,22.8,14.9,29,190,34,14,6,96,9,3,3,2,0,0,9,9,0,5,5,6,1,20,0,2.9,NA
2014-05-01,967.2,1000,41.4,25.2,16.5,24,213,29,14,5,96,8,3,0,0,0,0,9,0,0,3,5,6,2,25,0,3.3,NA
2014-05-02,967.6,1000.7,38.8,25,17.8,29,225,36,6,4,95,9,4,3,3,0,0,9,9,0,7,5,6,2,25,0,3.1,NA
2014-05-03,968.1,1001.4,36.6,26.4,21.7,42,259,11,8,6,96,9,3,3,2,0,0,9,9,0,5,5,6,2,20,0,3,NA
2014-05-04,967.6,1000.8,37.6,25.4,19.3,35,224,9,6,7,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2.7,NA
2014-05-05,965.1,998.8,32.6,24.6,20.7,50,244,16,8,7,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20,0,3,NA
2014-05-06,970.4,1004.7,28.4,24.6,22.8,72,277,9,12,3,95,9,4,3,1,0,0,9,9,0,5,5,6,1,20,0,1,NA
2014-05-07,969.1,1002.8,33.6,25,20.8,47,246,2,16,7,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20,0,3,NA
2014-05-09,968.2,1002,32.4,25.6,22.5,56,272,18,15,8,96,5,2,2,4,0,0,9,9,0,6,5,6,2,20,0,1.4,NA
2014-05-10,965.6,998.6,38.8,27.6,22.8,41,277,5,6,5,96,8,2,0,0,0,0,9,0,0,2,5,6,1,20,0,3.2,NA
2014-05-11,968,1001,39.2,27.2,21.9,37,263,29,16,7,96,8,5,0,0,0,0,9,0,0,5,5,6,2,20,0,3.2,NA
2014-05-12,968.7,1001.8,39,27.4,22.3,39,269,32,12,6,96,9,6,0,0,0,0,9,0,0,6,5,6,2,20,0,3.1,NA
2014-05-13,970,1003.4,37,28.4,25,50,317,5,6,8,96,8,3,3,1,0,0,9,9,0,4,5,6,2,20,0,1.8,NA
2014-05-14,970.2,1004.5,29,24.8,22.9,70,279,14,12,8,96,9,5,3,1,0,0,9,9,0,6,5,6,2,20,1.8,1.2,NA
2014-05-15,967.2,1000.4,37.6,26.4,21.2,39,252,5,8,5,96,8,4,3,2,0,0,9,9,0,6,5,6,2,20,0,3.1,NA
2014-05-16,968.8,1002.2,35.8,26.8,22.8,47,277,36,14,7,96,9,2,3,3,0,0,9,9,0,5,5,6,1,20,0,3.3,NA
2014-05-17,969.4,1002.7,38,25,18.3,32,210,11,4,4,96,5,3,3,2,0,0,9,9,0,5,5,6,3,20,0,1.9,NA
2014-05-18,968.2,1001.2,39.6,24.2,15.5,24,200,2,4,7,96,9,3,3,2,0,0,9,9,0,5,5,6,2,20,0,3.3,NA
2014-05-19,968.6,1001.6,39.6,24.8,16.8,27,215,9,6,7,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,3.1,NA
2014-05-20,968.5,1002.7,29,23,19.9,58,232,7,8,5,95,9,7,0,0,0,0,9,0,0,7,5,6,2,20,0,3,NA
2014-05-21,966.1,998.8,41.4,25.4,16.9,24,218,27,8,4,96,9,3,3,2,0,0,9,9,0,5,5,6,3,20,0,NA,NA
2014-05-22,964.9,997.5,41.8,22.8,9.9,15,152,34,12,6,96,1,1,3,1,0,0,9,9,0,2,5,8,1,25,0,3.8,NA
2014-05-23,964.7,997.2,43,24.6,13.9,18,188,34,4,5,96,5,1,3,3,0,0,9,9,0,4,5,6,1,20,0,3.6,NA
2014-05-24,965.2,997.8,43,24.8,14.4,19,193,2,8,6,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,3.5,NA
2014-05-25,964.9,997.7,40,25.4,17.9,27,227,2,6,4,96,0,0,3,2,2,2,0,9,9,4,9,3,2,60,0,2,NA
2014-05-26,966.8,999.8,38.2,26,20.1,35,235,2,6,6,96,5,1,3,1,0,0,9,9,0,2,5,6,1,20,0,2.9,NA
2014-05-27,965.8,998.7,40,23.6,13.7,21,183,2,12,6,96,8,2,0,0,0,0,9,0,0,2,5,6,1,20,0,3.1,NA
2014-05-28,966.5,999,41.6,25,15.9,23,207,9,12,6,96,1,1,3,1,0,0,9,9,0,2,5,8,1,25,0,3.2,NA
2014-05-29,966.3,999,42,26.6,19.1,27,246,23,15,4,96,8,3,3,1,0,0,9,9,0,4,5,6,2,20,0,NA,NA
2014-05-30,964.8,997.4,41.2,23.8,13.3,19,180,32,10,7,96,9,5,3,2,0,0,9,9,0,7,5,8,2,20,0,3.2,NA
2014-05-31,964.6,997.4,39.4,23.8,14.7,23,192,20,8,7,96,9,3,3,3,0,0,9,9,0,6,5,6,3,20,0,3,NA
2014-06-01,968.4,1001.7,36.4,24,17.2,32,216,2,8,4,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,0,2.4,NA
2014-06-02,969.7,1003.2,36,24.4,18.3,35,210,2,10,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.2,NA
2014-06-03,969.3,1003.1,33,24.8,20.8,49,246,20,14,3,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0,1.8,NA
2014-06-04,967.6,1001.1,34.6,26.2,22.4,49,271,20,14,2,96,0,0,0,0,2,2,0,0,9,2,9,0,2,75,0,2.8,NA
2014-06-05,966.6,999.9,35.4,25,19.8,40,231,25,8,3,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,0,2.2,NA
2014-06-06,965.4,998.5,37.4,29,25.7,52,330,27,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.2,28.4
2014-06-07,965,998.1,37.4,25,18.7,33,216,27,17,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.8,29
2014-06-08,963.1,996.3,37,23.2,15.1,27,193,32,14,6,95,5,2,3,3,2,1,9,9,9,6,5,6,2,20,0,2.7,29
2014-06-09,963.3,996.4,38,23.6,15.3,26,196,32,20,4,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75,0,3.2,29
2014-06-10,965.7,998.8,37.4,24,16.6,29,189,32,18,5,96,0,0,3,1,1,1,0,9,9,2,9,3,2,60,0,2.4,30.6
2014-06-11,968.5,1002.4,31.4,24,20.3,52,238,25,13,6,96,5,3,2,4,0,0,9,9,0,7,5,6,3,20,0,2,28
2014-06-12,967.4,1001.4,30.4,24,20.8,57,246,29,10,7,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.9,26.3
2014-06-13,966.8,1000.3,35,23.8,17.7,36,202,34,28,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2,29
2014-06-14,966.3,1002.1,32.4,26.8,24.4,63,305,32,18,6,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,12.8,1.2,28
2014-06-15,969,1003.2,29,25.6,24.1,75,300,32,6,3,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,6.2,1.4,27.4
2014-06-16,967.7,1001.7,30.6,25,22.4,62,271,29,14,4,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0.1,1.3,28
2014-06-17,966.6,1000.2,33.2,26.8,24.1,59,300,29,14,2,96,5,1,3,1,1,1,9,9,9,3,5,6,1,20,11.8,2,29.8
2014-06-18,966.7,1001,27.4,25.2,24.2,83,302,29,12,6,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,10.5,1.2,26.2
2014-06-19,965.5,999.8,27.2,25.6,24.9,87,315,0,0,4,95,9,4,3,3,0,0,9,9,0,7,5,6,3,20,4.2,2,26.2
2014-06-20,965.3,999.3,30,25.6,23.7,69,293,27,14,4,96,0,0,3,1,2,3,0,9,9,4,9,3,1,60,0,1.3,25.4
2014-06-21,966.7,1000.9,28.6,25.2,23.7,75,293,29,12,3,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0.1,1.8,27.8
2014-06-22,969.1,1003,32,25,21.7,55,259,29,18,6,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,1.4,28.4
2014-06-23,969.4,1003.3,32,24.8,21.3,53,253,29,17,7,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75,0,1.7,27
2014-06-24,967.2,1001.1,31.4,24.4,21,54,249,27,26,7,96,0,0,0,0,1,1,0,0,9,1,9,0,1,80,0,1.8,27.2
2014-06-25,966.9,1000.6,32.6,24.8,21,51,249,32,24,7,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75,0,1.8,28
2014-06-26,969.5,1003.4,32,25,21.7,55,259,32,14,3,96,8,3,3,4,0,0,9,9,0,7,5,6,2,20,0,1.7,28
2014-06-27,971.5,1005.9,29,25.2,23.5,72,289,18,10,2,95,5,2,2,5,0,0,9,9,0,7,5,6,2,25,0.5,1.8,27.2
2014-06-28,971.4,1006,26.6,25,24.3,87,304,23,10,3,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,13.6,0.9,26.6
2014-06-29,968.8,1003,28.8,25.2,23.6,73,291,27,8,2,96,5,2,2,5,0,0,9,9,0,7,5,6,2,20,0,1.8,27.6
2014-06-30,968.3,1002.2,31.6,24.8,21.6,55,258,32,18,3,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,1.5,27.8
2014-06-01,965.2,998.4,36.6,24,17.1,32,195,18,14,6,95,9,3,3,3,0,0,9,9,0,6,5,6,2,20,0,3.2,NA
2014-06-02,964.7,998.4,32,25.2,22,56,264,27,12,8,95,9,4,3,3,0,0,9,9,0,7,5,6,3,20,1.4,3.3,NA
2014-06-03,964,996.6,41.2,26.6,19.6,29,251,32,4,5,96,0,0,3,1,1,1,0,9,9,2,9,3,1,60,0,3,NA
2014-06-04,962.1,994.6,42.2,26.2,18.2,25,234,9,6,6,96,8,2,3,1,0,0,9,9,0,3,5,6,1,20,0,3.4,NA
2014-06-05,961.7,994.1,43.2,25.4,15.7,20,207,9,10,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,3.3,NA
2014-06-06,960.8,993,45,26.6,17.3,20,227,14,6,4,96,1,2,3,1,0,0,9,9,0,3,5,8,2,25,0,3.2,39.4
2014-06-07,959.7,992,43.6,24.6,13.4,17,184,34,12,7,95,9,5,3,2,0,0,9,9,0,7,5,6,2,20,0,3.5,38.5
2014-06-09,960.7,993.1,42.6,25.2,15.7,21,206,32,18,9,96,5,2,3,2,1,1,9,9,9,5,5,6,2,25,0,3.2,37.6
2014-06-10,961.9,994.7,39.4,23,12.5,20,173,32,25,9,95,9,4,2,3,0,0,9,9,0,7,5,6,3,20,0,2.5,NA
2014-06-11,963.1,995.7,41.6,27.4,21,31,270,2,18,7,95,9,4,3,2,0,0,9,9,0,6,5,6,2,20,0,2.9,36
2014-06-12,964.1,997.2,38,24.4,17,29,215,34,14,7,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0,3.4,36.4
2014-06-13,963.4,996.4,39,25.2,18.1,30,229,23,12,10,96,9,4,3,2,0,0,9,9,0,6,5,6,2,20,0,2.8,37.8
2014-06-14,964.1,997.6,34,27.6,25,58,317,9,6,5,96,9,3,3,2,0,0,9,9,0,5,5,6,2,20,1.6,3.2,NA
2014-06-15,963.5,997,36.6,26.4,21.7,42,259,18,10,3,96,9,4,3,2,0,0,9,9,0,5,5,6,2,20,0.1,2.2,36
2014-06-16,963.7,997,35.4,26.4,22.4,47,271,36,16,7,96,9,3,2,4,0,0,9,9,0,7,5,6,3,20,0,3,36.8
2014-06-17,963.1,997.2,29,25.6,24.1,75,300,25,22,11,96,9,5,3,1,0,0,9,9,0,6,5,6,3,20,4.4,3.1,36
2014-06-18,963.4,997.1,32,26,23.3,60,286,23,13,7,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.5,NA
2014-06-19,962.6,996.3,32,25.8,23,59,281,36,10,6,96,9,5,3,2,0,0,9,9,0,7,5,6,3,20,0,1.4,32
2014-06-20,962,995.6,33,28.2,26.6,69,348,29,8,7,96,9,3,3,4,0,0,9,9,0,7,5,6,3,20,4,2.5,NA
2014-06-21,964.8,998.2,35,25,20.1,42,235,25,14,9,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,2.6,32.8
2014-06-22,965.6,998.8,37,25,18.9,35,218,27,13,10,96,8,3,3,1,0,0,9,9,0,4,5,6,2,20,0,2.8,36.8
2014-06-23,964.4,997.5,37.2,25,18.8,34,218,27,10,11,96,5,2,0,0,0,0,9,0,0,2,5,6,2,20,0,2.6,36
2014-06-24,962.5,995.4,38.6,24.4,16.8,28,212,32,14,11,96,0,0,3,1,1,1,0,9,9,2,9,3,1,60,0,2.8,36.8
2014-06-25,963.4,996.4,39,25.4,18.5,31,234,29,18,11,96,9,6,0,0,0,0,9,0,0,6,5,6,2,20,0,3.2,37
2014-06-26,969.3,1003.3,30.6,24.4,21.4,58,255,27,4,6,96,9,4,2,3,0,0,9,9,0,7,5,6,3,20,0,2.5,33.1
2014-06-27,967.9,1002.2,27.6,25.8,25,80,317,29,14,7,95,9,3,3,4,0,0,9,9,0,7,5,6,2,20,1.2,2.4,32.2
