Date,MAX,MIN,R.F,EVP,DR,SSH,RH,VP
2013-04-14,39.5,21.7,0,11.9,0,9.6,35,121
2013-04-15,38.3,19.1,0,10.3,0,10.9,30,106.5
2013-04-16,37.8,15.8,0,12.7,0,11.7,31,123
2013-04-17,36.4,19,0,12.4,0,11.4,27.5,107.5
2013-04-18,34.8,19.4,0,10.7,0,11,35,138.5
2013-04-19,34.7,20.4,0,11.1,0,9.8,42.5,139.5
2013-04-20,34.6,19.9,0,9.3,0,10.4,46,134
2013-04-21,34.7,19.4,0,12.1,0,10.1,31,116
2013-04-22,35.6,19.4,0,9,0,10.2,29,116
2013-04-23,37.6,21.6,0,9.5,0,10.2,24,95.5
2013-04-24,37.6,21.6,0,10,0,10.4,23,94.5
2013-04-25,37.8,22.8,0,10.2,0,8.5,28,120.5
2013-04-26,39.1,23.6,0,8.9,0,10.7,34.5,143
2013-04-27,38.8,21.5,0,10.9,0,10.3,29,116.5
2013-04-28,39.4,22,0,10.2,0,10.3,25.5,111
2013-04-29,40.8,22.9,0,10.7,0,10.7,30,141
2013-04-30,40.8,23,0,12,0,10.2,31,145
2013-05-01,41.3,22.8,0,10.7,0,9.4,23.5,95.5
2013-05-02,41.3,26.2,0,12.4,0,7.4,27.5,102
2013-05-03,40.4,22.6,0,10.8,0,11.4,42,152.5
2013-05-04,38,23.8,0,14.1,0,10.9,50.5,178.5
2013-05-05,37.1,22.4,0,10.5,0,11,52,186.5
2013-05-06,38.8,23.2,0,11.6,0,10.7,49,176
2013-05-07,38.7,22.7,0,10.8,0,9.7,51.5,199
2013-05-08,40,23,0,11.3,0,10.1,43.5,170.5
2013-05-09,39.8,24.2,0,9.9,0,10.7,44,181
2013-05-10,37.8,23.3,0,10.3,0,9.9,34,161.5
2013-05-11,38.3,23.4,0,11.9,0,10.3,40.5,186
2013-05-12,37.1,23.2,0,11.4,0,9.6,37.5,168
2013-05-13,36.3,20.8,0,10.4,0,8.9,15,105
2013-05-14,36.7,23.2,0,9,0,8.9,27,139
2013-05-15,36.1,23.9,0,10.8,0,8.2,23,125.5
2013-05-16,36.6,25.3,0,10.8,0,3.8,26,134
2013-05-17,35.6,23.9,0,8.2,0,6.4,29.5,165.5
2013-05-18,36.2,23.4,0,10.8,0,10,32.5,172
2013-05-19,38.1,24.9,0,10.9,0,9.6,21.5,102
2013-05-20,38.2,25.4,0,10.4,0,9,44.5,202
2013-05-21,40.6,25.8,0,10,0,3.2,29,147
2013-05-22,34.3,24.7,0,10.5,0,9,47,203.5
2013-05-23,37.4,23.8,0,10.8,0,10,40.5,193
2013-05-24,37.4,23.6,0,11.2,0,10.2,39.5,187
2013-05-25,35.6,24.5,0,11.1,0,10.4,32,158
2013-05-26,35.8,24.9,0,11.5,0,9,33,156
2013-05-27,36.1,24.8,0,10.7,0,9.7,32,155
2013-05-28,35.5,25.1,0,10.9,0,10.8,37,154
2013-05-29,36.2,25.2,0,9.6,0,10.3,50.5,212.5
2013-05-30,36.1,24.1,0,11.3,0,10,49,203.5
2013-05-31,36.3,23.9,0,11,0,8.8,52,222
2013-06-01,35.8,23.7,0,9.2,0,9.8,56,228
2013-06-02,36.6,22,0,8.3,0,3.3,47.5,196.5
2013-06-03,35.4,22.7,0,8.1,0,3.6,42.5,178
2013-06-04,36.1,22.4,7.2,4.9,1,4.3,40,192.5
2013-06-05,34.3,21,43,5.3,0,8.6,48,219
2013-06-06,34.1,24.1,0,6.3,4,4.5,53.5,229.5
2013-06-07,33.1,20.8,37,5.8,1,3.7,46.5,211
2013-06-08,33.1,22.8,0.8,3,0,5,46,197.5
2013-06-09,31.4,23.3,0,4.7,2,0.2,49,207
2013-06-10,28.1,22,5.5,3.7,4,0,52,225.5
2013-06-11,27.1,23.2,3,2.8,1,5.4,54,231.5
2013-06-12,30.4,22.5,0.5,5.4,0,3,57.5,244
2013-06-13,29.9,21.9,0.5,4.6,0,1,55,243.5
2013-06-14,29.3,22.3,0,3.9,2,0.1,53.5,239.5
2013-06-15,28.2,22.2,3.8,4.3,6,0.3,52,222
2013-06-16,27.2,22.3,72.7,14,35,1,53,224
2013-06-17,25.6,22.3,31.3,0.7,2,0.5,53,231.5
2013-06-18,27.1,22.4,1.9,1.2,7,0.4,57.5,226.5
2013-06-19,26.7,21.2,18.2,1.8,0,6.8,82,253.5
2013-06-20,30.4,22,0,5.1,0,6.3,83.5,245.5
2013-06-21,29.8,22.7,0,5.3,0,4.1,67.5,265.5
2013-06-22,29.1,22.9,0,5.5,0,6.9,68.5,252
2013-06-23,30.2,22.8,0,6.1,0,6.2,82,274
2013-06-24,30.2,22.8,0,5.5,5,0,76,260.5
2013-06-25,27.1,21.9,13.3,1.9,10,0,81.5,255.5
2013-06-26,26.1,21.8,14.4,1,0,0,85.5,263.5
2013-06-27,27.6,22.4,0.7,3.3,0,0.9,75,251.5
2013-06-28,28.3,22.8,2.6,3.3,1,4.9,78,238.5
2013-06-29,28.4,22.2,1.9,3.3,4,0.8,71,240.5
2013-06-30,28.2,22,2.5,2.7,1,2.4,85,253.5
2013-07-01,29.3,21.8,1.2,2.4,2.4,1,83.5,249.5
2013-07-02,27.8,22.2,0.4,3.1,1.7,1,95.5,282.5
2013-07-03,28.2,22.6,5.5,4.9,0,1,90,272
2013-07-04,26.3,22.2,4.7,2.8,3.9,1,83,266.5
2013-07-05,28.1,21.5,0,3.9,5.9,0,77,265
2013-07-06,28.6,22.2,1,2.9,0.3,1,76,251
2013-07-07,28.1,22.4,0,3.5,5,1,73.5,237
2013-07-08,30.1,21.8,2.2,5.1,4.7,1,69,239.5
2013-07-09,28.8,22.1,0,4,3.1,1,72,237
2013-07-10,28.7,21.6,1.6,4.3,0,1,82.5,247.5
2013-07-11,25.6,21.6,2.3,2.1,0,1,94,261.5
2013-07-12,26.7,21,16,1.9,0,1,89,265
2013-07-13,24.3,21.6,13,0.5,1,1,79.5,253.5
2013-07-14,27.6,21.6,5.7,2.5,2.5,1,74.5,246.5
2013-07-15,27.6,21.4,0.6,3.1,1.3,1,83,252.5
2013-07-16,26.9,22,1.8,3.6,0,1,83,252.5
2013-07-17,25.4,21.2,10.1,3.3,0.1,1,86,282
2013-07-18,27.1,21.5,4.6,1.7,0,1,86.5,268
2013-07-19,26.6,22.2,1.7,3.3,0,1,92,272
2013-07-20,24.4,21.4,13,1.5,0,1,78.5,256.5
2013-07-21,25.7,21.7,8.9,0.9,0.5,1,75.5,252.5
2013-07-22,26.9,21.9,5.7,1.8,0.5,1,76.5,238
2013-07-23,26.2,21.6,6.3,1.4,0,1,83.5,265
2013-07-24,24.1,21.4,30.8,2,0,1,75,240.5
2013-07-25,25.1,21.6,11.5,2.5,0.8,1,80,249.5
2013-07-26,26.1,21.4,7,2.3,0.1,1,89,251
2013-07-27,25.7,21.8,6.6,2.5,0.1,1,84.5,247.5
2013-07-28,26.4,21.5,13.9,1.8,1,1,94.5,255
2013-07-29,26.9,21.6,5.8,2,2.6,1,84.5,255.5
2013-07-30,27.1,21.4,5.5,2.4,2.7,1,77,248
2013-07-31,26.3,21.7,4.5,1.9,0,1,81,240
2014-01-01,29.3,12.5,0,3.3,0,8.7,91.5,252.5
2014-01-02,28.8,13.6,0,5.3,0,9.2,92.5,260
2014-01-03,28.8,12,0,2.8,0,8.8,83,247.5
2014-01-04,28.9,12.4,0,4.2,0,8.6,87,251
2014-01-05,30.7,12.9,0,2.7,0,8.5,93.5,263.5
2014-01-06,29.7,10.3,0,3.4,0,8.9,91,259.5
2014-01-07,29.1,11.2,0,4,0,8.2,89.5,254
2014-01-08,29.5,12.4,0,3.4,0,8.7,93,256.5
2014-01-09,30.8,12.5,0,4.4,0,8.7,94,254.5
2014-01-10,30.8,12.4,0,3.2,0,8.8,90.5,254
2014-01-11,30.7,7.1,0,1.9,0,10,86,253.5
2014-01-12,30,9.4,0,3.9,0,9.9,94,261.5
2014-01-13,30.4,12.6,0,4.3,0,8.1,94,260
2014-01-14,31.3,15.3,0,3.9,0,6.1,86.5,252.5
2014-01-15,30.2,13.5,0,3.8,0,7.5,90.5,249.5
2014-01-16,30.6,12.8,0,4.5,0,8.2,89.5,245.5
2014-01-17,30.2,11.7,0,4.1,0,8.7,66,154
2014-01-18,29.6,9.9,0,5,0,8.7,63,156.5
2014-01-19,27.6,10.6,0,3.8,0,9.9,67.5,154.5
2014-01-20,30.2,11.8,0,4.2,0,6.2,67.5,154.5
2014-01-21,31.1,15,0,4.3,0,1.7,69.5,154.5
2014-01-22,28.6,14.9,0,4.2,0,7.1,72.5,161
2014-01-23,30,15.7,0,2.5,0,4.4,70.5,158
2014-01-24,29.1,16.5,0,3.4,0,5,68,164.5
2014-01-25,29.2,14.8,0.1,3.2,0,7.3,60,149
2014-01-26,29.9,14.3,0,3.1,0,7.7,65.5,152
2014-01-27,29.6,14.8,0,3.2,0,7.7,65.5,128.5
2014-01-28,28.6,9.9,0,4.6,0,9.8,62,143
2014-01-29,29,8.7,0,4,0,9.3,70.5,177.5
2014-01-30,29.1,11,0,4,0,8.8,64.5,175.5
2014-01-31,29.6,11.6,0,4.1,0,8.3,69.5,168.5
2014-02-01,29.2,11.3,0,4.4,0,9,64.5,151.5
2014-02-02,29.3,11.9,0,4.2,0,8,75.5,171.5
2014-02-03,29.3,12.4,0,4.2,0,8.8,70,145
2014-02-04,31.3,12.4,0,3.8,0,8.7,57,127.5
2014-02-05,32.3,13.3,0,3.4,0,8.2,65.5,165
2014-02-06,32.3,12.5,0,3.4,0,9.4,64.5,168.5
2014-02-07,34,11,0,4.5,0,9.6,69,184.5
2014-02-08,33.8,11.4,0,5.1,0,1.9,73,182.5
2014-02-09,32.6,8.5,0,5.7,0,10.5,80.5,200
2014-02-10,30.3,7.8,0,4,0,10.1,68.5,171.5
2014-02-11,30.1,9.4,0,5.3,0,10.2,41,150
2014-02-12,30.6,9.9,0,4.7,0,9.5,62,147.5
2014-02-13,31.3,13,0,5.4,0,8.8,58,118.5
2014-02-14,28.2,15.1,0,5.2,0,9.8,59,123.5
2014-02-15,26.9,10.6,0,1.7,0,9.9,57,130
2014-02-16,27.5,10.1,0,5.8,0,9.8,62,141.5
2014-02-17,27.1,8.8,0,5.6,0,10.4,57,127.5
2014-02-18,27.3,8.1,0,3.9,0,9.8,60.5,145.5
2014-02-19,29.2,10.3,0,4,0,9.1,63,156
2014-02-20,32.5,13.6,0,4.8,0,8.5,65.5,158
2014-02-21,33.1,18.6,0,5.1,0,6.4,65.5,169.5
2014-02-22,29,14,0,5,0,10,59.5,140.5
2014-02-23,31,14.9,0,5.4,0,9.1,51.5,111.5
2014-02-24,31.6,16.2,0,3.4,0,6.6,55,123
2014-02-25,32.7,16.2,0,4.3,0,9.3,37.5,87.5
2014-02-26,33.4,17,0,6,0,7.7,40,94
2014-02-27,32.3,18.6,0,6.1,0,10,49,116
2014-02-28,31.7,17.9,0,7,0,10.2,50,113.5
2014-03-01,29.1,8.9,0,6,0,1,63,146.5
2014-03-02,28.9,8.6,0,5.3,0,9.8,53.5,131.5
2014-03-03,29.4,10.6,0,4.8,0,8.1,64,150.5
2014-03-04,30.4,15.4,0,5.6,0,6.8,53,120
2014-03-05,29.8,18,0,5.5,0,4.8,53.5,119.5
2014-03-06,30,14.1,0,5.1,0,8.5,50.5,112.5
2014-03-07,29.7,15.5,0,6.4,0,10.1,53,130.5
2014-03-08,32.8,16.3,0,5.7,0,9.8,52.5,155.5
2014-03-09,33.3,18.7,0,7.3,0,6,65.5,202
2014-03-10,31.3,16.6,2,5.9,0,9,55,164
2014-03-11,33,14.7,0,5.4,0,10.4,60,174.5
2014-03-12,33.8,17.2,0,5.8,0,7.4,60,183.5
2014-03-13,34.1,17,0.2,6.4,0,7.4,79,202
2014-03-14,33.8,16.8,1.4,5.5,1,8.7,55,176.5
2014-03-15,35.4,17.3,0,5,0,8.8,51,165
2014-03-16,35.6,17.8,0,6.5,0,9.4,51,138.5
2014-03-17,36,19.8,0,6.8,0,6.2,45.5,100.5
2014-03-18,35.2,16.1,0,6.5,0,8,39.5,102
2014-03-19,36,18.9,0,6.5,0,8.5,46.5,137
2014-03-20,36.8,17.5,0,7.9,0,9.5,62.5,169.5
2014-03-21,37.3,16.9,0,7.9,0,9.8,62,183.5
2014-03-22,36,15,0,9.2,0,10.4,40,158
2014-03-23,35,14.1,0,10.2,0,10.3,53,147.5
2014-03-24,37.3,16.9,0,8.3,0,9.6,51,169
2014-03-25,36.9,16.3,0,8.2,0,9.8,77,208.5
2014-03-26,35.9,17.4,0,10.1,0,9.8,54,170.5
2014-03-27,37.3,18.9,0,8.1,0,8.5,51.5,157
2014-03-28,38.3,18.4,0,9.8,0,9.5,58.5,185.5
2014-03-29,37.9,18.2,0,3.2,0,9.5,72,210.5
2014-03-30,37.9,18.2,0,8.1,0,9.5,49.5,171
2014-03-31,38.4,18.8,0,7.5,0,9.2,46.5,162.5
2014-04-01,38.8,18.5,0,9.1,0,9.8,47.5,162
2014-04-02,36.6,17.4,0,9.5,0,9.7,44.5,174
2014-04-03,35.8,15.7,0,10.7,0,9.6,41,167.5
2014-04-04,37.1,19.4,0,10.5,0,9.5,40.5,170
2014-04-05,38.6,18.9,0,10.9,0,9.7,33,122.5
2014-04-06,39.4,16.4,0,8.1,0,4.7,30.5,112
2014-04-07,38.3,17.1,0,8.1,0,4.8,22.5,87
2014-04-08,38.5,24.2,0,10,0,6.3,27.5,104.5
2014-04-09,37.1,19.4,0,9.5,0,9.7,36.5,141
2014-04-10,37.1,17.7,0,9.9,0,10,31.5,122
2014-04-11,37.5,17.3,0,10.2,0,10.2,36.5,145
2014-04-12,36.5,15.7,0,12.4,0,10.8,34.5,148
2014-04-13,36.7,14.7,0,11.4,0,10.7,32,134
2014-04-14,38.1,16.9,0,10.4,0,10.3,30.5,135.5
2014-04-15,38.3,16.8,0,10.7,0,9.8,31,134.5
2014-04-16,38.6,22,0,10.6,0,7.4,31.5,132.5
2014-04-17,39.1,23.4,0,8.8,0,9.2,29.5,125.5
2014-04-18,38.7,21.9,0,9.7,0,8.6,26,102
2014-04-19,38.5,21.7,0,9.8,0,9.3,26,111.5
2014-04-20,38.7,20.9,0,8.2,0,7,34.5,152.5
2014-04-21,37.3,20.9,0,8,0,8.8,31,139.5
2014-04-22,37.9,20.4,6,8.7,0,9,38,166.5
2014-04-23,37.5,23.8,0,9.2,0,7.4,37,162.5
2014-04-24,38.3,23.2,0,8.9,0,8.9,43,178.5
2014-04-25,38.9,19.6,0,8.3,0,10,32,133.5
2014-04-26,39.6,19,0,9.5,0,10,32.5,123.5
2014-04-27,40.3,18.7,0,9.5,0,7.8,29.5,112
2014-04-28,39.8,23.2,0,10.6,0,8.8,23,93
2014-04-29,40.1,23.4,0,11,0,9.6,30,110.5
2014-04-30,40.6,25.6,0,10.8,0,9.3,26,108.5
2014-05-01,40.7,22.6,0.2,10.4,0,10.2,40,166.5
2014-05-02,40.4,24.9,0,10.8,0,10.4,50,220.5
2014-05-03,39,23.8,0,11,0,7.3,47.5,204
2014-05-04,39.3,20.7,0.5,7.9,0,10.7,52,210.5
2014-05-05,38.4,18.7,0,9.8,0,9.6,49.5,194.5
2014-05-06,38.6,22.9,0,10.9,0,9.5,42.5,181
2014-05-07,40.2,24.3,0,11.1,0,2.4,32.5,154
2014-05-08,37,23.9,0,7.6,0,0.7,43.5,179.5
2014-05-09,36.5,24.4,0,7.9,0,5.5,40,186.5
2014-05-10,36.1,22.4,3.5,6.7,0,10.7,18,112
2014-05-11,35.1,19.5,0,10.4,0,10.8,27.5,126
2014-05-12,35.9,20.9,0,10.7,0,10.7,25,119
2014-05-13,35.9,21.4,0,10.4,0,10.9,34,150
2014-05-14,36.1,21.2,0,9.6,0,10.8,42.5,193
2014-05-15,36,21.4,1.8,9.5,0,11,43,190
2014-05-16,35.8,21.9,0,10.2,0,9.3,37.5,177
2014-05-17,37.1,21.7,0,8.8,0,9.8,35,173.5
2014-05-18,37.9,24.9,0,8.1,0,9.8,34.5,165
2014-05-19,38.4,24.2,0,6.9,0,4.4,36.5,160.5
2014-05-20,38.3,26.6,0,9.7,0,2,33.5,133
2014-05-21,37,25.3,0,8.2,0,5.5,23.5,113.5
2014-05-22,37.6,24.9,0,8.1,0,8.8,29,152
2014-05-23,35.6,22.4,0,9.6,0,10.8,48,194
2014-05-24,28.1,22.7,0,9.7,0,11.3,47,194
2014-05-25,39,22.1,0,10.8,0,11.1,51.5,221.5
2014-05-26,38.2,23.2,0,11,0,8.5,39.5,150
2014-05-27,39.4,23.9,0,9.6,1,6,41,163
2014-05-28,37.2,21.9,3.4,2.5,0,9.5,49,196
2014-05-29,39,24.6,0,8,0,9.1,51.5,203
2014-05-30,37.4,24.4,0,9.5,0,9.5,53.5,213.5
2014-05-31,37.4,22.4,0,10.3,0,11.8,50.5,197.5
2014-06-01,37.2,22.5,0,11.8,0,11.1,54.5,199.5
2014-06-02,39.2,23.7,0,9.8,0,9.3,50,202
2014-06-03,40.4,26.4,0,12.4,0,1.6,60.5,237.5
2014-06-04,35.1,25.5,0,9.2,2,5.4,49.5,210
2014-06-05,35.8,21.4,5.2,7.8,0,6.1,57.5,258.5
2014-06-06,32.8,24.5,0.5,7.4,0,8.9,42.5,198
2014-06-07,37.1,25.5,0,10.1,0,8.5,45.5,190.5
2014-06-08,37.5,24.4,0,9,0,10.6,35,162.5
2014-06-09,37.4,26.1,0,9.3,1,2.9,33,152.5
2014-06-10,34.1,22.3,3.6,6.9,0,8.2,33,161.5
2014-06-11,37.1,25,0,7.6,0,10.9,50.5,218
2014-06-12,35,22.9,0,4.7,0,10.4,66,228.5
2014-06-13,34.3,24.1,0,8.8,0,10.1,63,272
2014-06-14,34.6,24,0,8.9,0,9.7,60,265.5
2014-06-15,33,23.2,0,8.7,0,7,56,248.5
2014-06-16,32.4,24.4,1.8,7.2,1,7.1,45.5,193.5
2014-06-17,31.1,23.1,1.7,5.5,0,3,48,213
2014-06-18,31.8,22.3,0,8.4,0,5.2,57.5,258.5
2014-06-19,32.7,23.5,0.2,6,0,4.3,67.5,273
2014-06-20,32.3,24.3,0,7.8,0,3.9,60.5,260.5
2014-06-21,32.9,24.9,0,9.3,0,3.9,73,278
2014-06-22,31.2,24.3,0,10.1,0,8.2,66,277
2014-06-23,32.7,24,0,9.9,0,10.1,53.5,248.5
2014-06-24,33.2,24.3,0,10.3,0,10.1,67,253
2014-06-25,32.9,24,0,10.5,0,10.4,63,261
2014-06-26,33,23.5,0,10.7,0,11.2,58.5,234.5
2014-06-27,33.7,22.4,0,10.7,0,8.1,48,215.5
2014-06-28,35.2,23.4,0,11.5,0,1.7,57,253.5
2014-06-29,33.1,23.6,0,11.3,0,9.4,54,226.5
2014-06-30,34.2,23.3,0,10.1,0,10.5,64.5,248.5
2014-07-01,34.4,23.6,0,11.2,0,6.6,66,246.5
2014-07-02,33.2,23,0,11.4,0,5.8,67.5,249.5
2014-07-03,31.1,22.6,0,9.1,0,1.2,67,246
2014-07-04,30.8,22.5,0.4,8.9,0,1.9,70,251
2014-07-05,30.8,23.4,0.3,5.6,0,6.9,69.5,254
2014-07-06,32.4,23.9,0,8,0,10,60,234
2014-07-07,34.3,24.3,0,8.6,0,4.6,61.5,235.5
2014-07-08,33,23.7,0,8.6,0,5.4,56.5,222.5
2014-07-09,33,23.6,0,8.2,0,1.9,60.5,240
2014-07-10,32.6,23.6,5.8,5,1,1,57.5,228.5
2014-07-11,29.1,21.4,5.8,5,1,2.8,56.5,231
2014-07-12,30,21.1,4.8,3.5,4,0.8,58.5,237.5
2014-07-13,27.6,21.8,5.3,1.5,0,2.6,61,234.5
2014-07-14,30.1,22.5,0.2,4,0,1.6,57,228
2014-07-15,30.3,22.3,0.6,3.9,2,0,56.5,224.5
2014-07-16,28.8,22,5.6,4.1,3,0,66,236
2014-07-17,27,22.6,6.9,1.4,2,1.8,68,239
2014-07-18,28.3,22.3,12,1.4,4,2.7,69,223
2014-07-19,29.2,22.4,6.7,2.6,4,3.6,69,244
2014-07-20,28.9,22.3,2.6,4.6,1,1,64,251
2014-07-21,28.1,22,6.6,3.9,1,0,60.5,239
2014-07-22,27.5,22.5,26.6,3.4,2,0,66,246
2014-07-23,25.3,21.9,20.7,3.2,7,0,65.5,234.5
2014-07-24,25.8,21.4,5,0.8,0,7.1,69,233
2014-07-25,28.5,21.7,2.3,2.8,0,7,74,233
2014-07-26,29.2,22.1,2.8,5.7,0,6.8,82,252
2014-07-27,29.6,22.4,0,4.7,1,1.1,88,251.5
2014-07-28,27.5,22.2,4.4,3,4,0,75.5,250
2014-07-29,25.8,22,10.6,2.7,19,0,74,256
2014-07-30,24.2,21.9,84.3,11,20,1,80,251
2014-07-31,26,22.2,67.9,13,0,1,87,271.5
2014-08-02,28.1,22.2,2.5,2.4,4,3.4,86.5,276
2014-08-03,27.9,22.1,3.9,2.2,0,6.4,91,271.5
2014-08-04,28.9,22,13.6,2.5,16,0,38.5,254
2014-08-05,25.1,21.4,40.9,2.4,2,1.7,79,248
2014-08-06,27.3,21.6,5.3,2.8,2,0.3,83,252
2014-08-07,26.8,21.6,5.5,2.5,0,4.3,93,265
2014-08-08,28,20.9,1.3,2.7,0,2.5,89,248
2014-08-09,27.6,20.8,1.9,2.4,1,3,75,248.5
2014-08-10,28.4,21.4,0.4,2.4,0,3.5,78,255
2014-08-11,28.6,21,0.5,2.6,0,1.7,78.5,260
2014-08-12,28.2,21,0.2,3.4,0,4.5,87,254
2014-08-13,28.8,21.4,0,4.2,0,6.9,88.5,255.5
2014-08-14,28.8,21.5,0,5.2,0,9,92,258.5
2014-08-15,29.4,21.4,1.2,2.9,0,5.4,94,270
2014-08-16,28.5,21.2,1.1,3.8,1,3.9,94,264.5
2014-08-17,27.8,21,2.8,3.5,0,5.9,86,261
2014-08-18,28.9,21.1,0,4.5,0,5.7,84.5,257.5
2014-08-19,31.1,23.3,0,5.2,0,5.7,77.5,246.5
2014-08-20,32.6,22.9,23.4,4.3,1,5.7,94,265
2014-08-21,32.9,23.1,1.6,4.5,9,3.4,95,253
2014-08-22,32.6,23.1,3.9,4.3,3,4.3,88.5,264.5
2014-08-23,31.8,22.1,33.5,4.8,1,3.2,87,259
2014-08-24,31.5,21,26.3,4.4,6,6.8,76.5,245
2014-08-25,31.1,21.5,63.3,4,1,6.1,82,259.5
2014-08-26,32.1,22.5,0.1,4.5,5,0.1,82.5,251.5
2014-08-27,27.9,21.4,6.1,2.6,7,1.4,87.5,255
2014-08-28,27.6,20.9,1.9,4.5,1,0,77.5,242.5
2014-08-29,27.8,21.8,5.4,4.7,2,1.9,77.5,250
2014-08-30,29.5,21.9,22.8,1.8,0,1.2,74,247
2014-08-31,29.2,22.8,0,2.9,0,0.1,79,245
2014-09-01,27.1,21.1,15,3.4,13,0,84,249.5
2014-09-02,25.1,21,1.2,3.9,0,3.5,76.5,247
2014-09-03,28.4,21.1,2.8,3.4,2,1.5,73,247.5
2014-09-04,27.7,22,5.8,1.9,2,6.9,83.5,268.5
2014-09-05,28.1,22,4.2,2.4,4,0.2,82.5,279.5
2014-09-06,26.1,21.3,9.5,2.1,0,7.8,93.5,290
2014-09-07,29,21.4,0,5.2,0,1.6,95,286
2014-09-08,28.3,21.6,0.6,4.2,2,0,89,292.5
2014-09-09,26.4,21.4,0.8,4.4,1,3.5,79,266
2014-09-10,27.9,20.7,3.4,4.2,0,4.8,80,272
2014-09-11,28,21,0,4.8,0,3.4,92.5,266
2014-09-12,28,20.4,0,3.4,0,3.5,83,243.5
2014-09-13,28.4,20.4,0,3.1,0,5.2,86,257.5
2014-09-14,29.9,20.6,0,5.1,0,5.2,93,276
2014-09-15,29.4,19.2,0,5,0,7.9,84,269
2014-09-16,30,19.6,0,5.2,0,8.5,87,264
2014-09-17,30.5,21.1,0,4.9,0,6.1,86,243
2014-09-18,30.9,22.2,0.3,4.6,0,7.5,81,247
2014-09-19,30.4,20.8,0,4.7,0,6.5,87,262
2014-09-20,30.7,22.1,1.9,4.8,0,0.2,75,246.5
2014-09-21,26.2,18.9,0,2.7,0,9.3,91.5,269.5
2014-09-22,30.3,19.9,0,3.8,0,7.7,78,253
2014-09-23,31.1,20.9,0,5,0,8.4,76.5,239
2014-09-24,31.8,21.2,0,5.5,0,4.3,85,242.5
2014-09-25,32.7,21.5,21.6,3.5,0,7.7,87.5,250
2014-09-26,33.4,19.9,61.2,3.2,1,8.1,82.5,242
2014-09-27,33.2,20.7,0,4.4,0,9.1,85.5,251
2014-09-28,33,19.7,0,5.4,0,9.1,85,258
2014-09-29,33.2,21.1,0,5.7,0,9.4,78.5,251
2014-09-30,33,20.9,0,5.5,0,7.5,74.5,233.5
2014-10-01,33.3,22.4,0.3,5.4,3,1.4,73,242
2014-10-02,31.4,20,8.1,5,0,6.9,76,241
2014-10-03,33.1,22.2,0,4,0,9.3,78,248
2014-10-04,34.7,22.7,0,5.7,0,6.1,73.5,244
2014-10-05,34.5,20,0.2,5.4,0,8.8,81,252
2014-10-06,34.6,21,0,6.1,0,8.8,84,242.5
2014-10-07,34.1,20.3,0,6.1,0,3.9,77.5,245
2014-10-08,32.9,22.3,4.4,5.5,0,2.7,70,266
2014-10-09,30.3,20.4,0,2.5,0,6,69,230.5
2014-10-10,32.4,21.6,0,5.2,0,6.7,84,269.5
2014-10-11,33.9,21.9,0,3.6,0,8.7,74,273
2014-10-12,33.2,17.2,0,5.2,0,8.8,75,277
2014-10-13,33.9,17.4,0,5.8,0,8.7,52.5,194.5
2014-10-14,33.3,15.4,0,5.6,0,9.3,58.5,224
2014-10-15,33.9,18.7,0,5.1,0,8.8,57,215.5
2014-10-16,34,21.4,0,4.5,0,8.6,62.5,225
2014-10-17,32.6,21,0,4.9,0,7.1,85.5,251
2014-10-18,34,20.4,0,4.2,2,7.9,71.5,244.5
2014-10-19,34.1,20.3,5.5,4.1,0,9.4,61.5,270
2014-10-20,32.9,19.9,0,6.3,0,9.8,64,217
2014-10-21,32.9,18.8,0,5.4,0,9.5,63,237.5
2014-10-22,33.1,19.9,1.6,6.1,0,9.5,69,238.5
2014-10-23,32.6,17.7,0,6.9,0,9.8,77,236.5
2014-10-24,32.8,18.1,0,5.2,0,3.9,77.5,252.5
2014-10-25,31.8,21.1,0,4,5,0,78.5,251
2014-10-26,23,17.5,5.3,0.7,4,1.6,75.5,266.5
2014-10-27,24,14,0.4,4.8,1,1.6,59.5,221.5
2014-10-28,26,19,0,4.9,0,8.1,55,187.5
2014-10-29,30.9,15.3,0,6.2,0,9.4,51,176
2014-10-30,31,13.9,0,6.4,0,9,53,184
2014-11-01,31.8,14.3,0,4.8,0,9.1,60.5,226.5
2014-11-02,32.4,14.9,0,5,0,9,65,244.5
2014-11-03,32.4,15.9,0,5.2,0,9.4,74.5,244.5
2014-11-04,32.7,15.1,0,5.2,0,7.4,78.5,249.5
2014-11-05,32.7,14.8,0,5.5,0,8.6,65.5,232.5
2014-11-06,32.6,15.4,0,4.1,0,8.9,72,235
2014-11-07,33.3,14.7,0,4.6,0,8.5,56,201
2014-11-08,32.3,18.9,0,5.1,0,9.6,53,190.5
2014-11-09,31,13.8,0,4.7,0,9.3,66,196
2014-11-10,31.4,17.3,0,5.6,0,8.6,56.5,170.5
2014-11-11,32,19.7,0,6.1,0,9.1,85.5,215.5
2014-11-12,32.7,18.8,0,5.1,0,9.7,86,206.5
2014-11-13,33.2,20.4,0,5.2,0,8.8,75,205
2014-11-14,31.8,20.2,0,6,1,0.6,62.5,197.5
2014-11-15,28.6,20.6,15.7,3.4,15,0,64,185.5
2014-11-16,24.8,20.2,8.5,2.3,0,4.8,54.5,150
2014-11-17,29.1,20.4,0,5,0,7.8,57,163.5
2014-11-18,30.8,19.6,1.4,2.3,0,7,53,158.5
